id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn02391_c0	=	Cytosol_0	Ga0182879_101227	Lysolecithin 2,3-acylmutase_c0		0		(1)  cpd02603[c0] <=> (1)  cpd02601[c0]	(1)  3-Lysolecithin_c0[c0] <=> (1)  2-Lysolecithin_c0[c0]		R03334		
rxn03638_c0	>	Cytosol_0	(Ga0182879_103173 and Ga0182879_103173)	Acetyl-CoA:D-glucosamine-1-phosphate N-acetyltransferase_c0		-5.29		(1)  cpd00022[c0] + (1)  cpd03671[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd02611[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  D-Glucosamine1-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  N-Acetyl-D-glucosamine1-phosphate_c0[c0]	G1PACTr	R05332	Amino sugar and nucleotide sugar metabolism	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Lipopolysaccharide-Biosynthesis|O-Antigen-Biosynthesis|OANTIGEN-PWY|Polyamine-Biosynthesis|UDP-NAc-Glucosamine-Biosynthesis|UDPNAGSYN-PWY
rxn05126_c0	>	Cytosol_0	Ga0182879_1051117	R07417_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd11341[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd11408[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  gamma-glutamyl-gamma-butyraldehyde_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  gamma-Glutamyl-GABA_c0[c0]		R07417	Arginine and proline metabolism	AMINE-DEG|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|PWY0-1221|Putrescine-Degradation
rxn01919_c0	=	Cytosol_0	Ga0182879_1047164	Gentisate:oxygen 1,2-oxidoreductase (decyclizing)_c0	1.13.11.4	-77.86		(1)  cpd00007[c0] + (1)  cpd00479[c0] <=> (1)  cpd00067[c0] + (1)  cpd01466[c0]	(1)  O2_c0[c0] + (1)  Gentisate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Maleylpyruvate_c0[c0]		R02656	Tyrosine metabolism	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|P281-PWY|Phenolic-Compounds-Degradation|Salicylate-Degradation
rxn10309_c0	=	Cytosol_0	Ga0182879_1062126	stearoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15748[c0] <=> (24)  cpd00014[c0] + (1)  cpd15766[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Stearoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Stearoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]				
rxn05249_c0	>	Cytosol_0	(Ga0182879_109853 or Ga0182879_10585 or Ga0182879_10856 or Ga0182879_10641 or Ga0182879_100412 or Ga0182879_100110 or Ga0182879_10373 or Ga0182879_105886 or Ga0182879_10483)	FACOAL150(ISO)_c0		-4.296		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd11436[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd11437[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  fa3_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  fa3coa_c0[c0]				
rxn10043_c0	=	Cytosol_0	((Ga0182879_102623 or Ga0182879_10468) and (Ga0182879_10464 or Ga0182879_102623) and Unknown and (Ga0182879_10463 or Ga0182879_102622))	cytochrome-c oxidase (H+/e- = 2)_c0	1.9.3.1,|1.9.3.1, 			(0.5)  cpd00007[c0] + (6)  cpd00067[c0] + (2)  cpd00110[c0] <=> (1)  cpd00001[c0] + (4)  cpd00067[e0] + (2)  cpd00109[c0]	(0.5)  O2_c0[c0] + (6)  H+_c0[c0] + (2)  Cytochrome c2+_c0[c0] <=> (1)  H2O_c0[c0] + (4)  H+_e0[e0] + (2)  Cytochrome c3+_c0[c0]				
rxn10223_c0	=	Cytosol_0	Ga0182879_10126	isopentadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15680[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15686[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0]				
rxn04658_c0	>	Cytosol_0	Ga0182879_1051117	RXN-5183.c_c0		9.89		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd09350[c0] => (1)  cpd00006[c0] + (1)  cpd00009[c0] + (1)  cpd09351[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  N2-Acetyl-L-aminoadipyl-delta-phosphate_c0[c0] => (1)  NADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  N2-Acetyl-L-aminoadipate semialdehyde_c0[c0]		R06843		Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN
rxn00991_c0	=	Cytosol_0	(Ga0182879_10317 or Ga0182879_101481)	(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming)_c0		0.71		(1)  cpd00292[c0] <=> (1)  cpd00022[c0] + (1)  cpd00142[c0]	(1)  HMG-CoA_c0[c0] <=> (1)  Acetyl-CoA_c0[c0] + (1)  Acetoacetate_c0[c0]	HMGL	R01360	Synthesis and degradation of ketone bodies|Valine, leucine and isoleucine degradation|Butanoate metabolism	Amino-Acid-Degradation|CARBOXYLATES-DEG|Degradation|Energy-Metabolism|LEU-DEG2-PWY|LEUCINE-DEG|OTHER-ENERGY|PWY66-367
rxn03915_c0	=	Cytosol_0	Ga0182879_1051117	2-formylbenzoate:NAD+ oxidoreductase_c0	1.2.1.78	-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd01956[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd01129[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  o-Formylbenzoic acid_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Phthalate_c0[c0]		R05643	Polycyclic aromatic hydrocarbon degradation	
rxn03242_c0	=	Cytosol_0	(((Ga0182879_109358 or Ga0182879_101695 or Ga0182879_104747 or Ga0182879_109159 or Ga0182879_101437) and Ga0182879_104747) or (Ga0182879_104747 or Ga0182879_101695 or Ga0182879_109358 or Ga0182879_101437 or Ga0182879_109159))	(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03116[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03117[c0]	(1)  NAD_c0[c0] + (1)  (S) -3-Hydroxydodecanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxododecanoyl-CoA_c0[c0]	HACD5	R04741	Fatty acid elongation|Fatty acid degradation	
rxn00541_c0	=	Cytosol_0	Ga0182879_106749	L-threonine acetaldehyde-lyase (glycine-forming)_c0		3.21		(1)  cpd00161[c0] <=> (1)  cpd00033[c0] + (1)  cpd00071[c0]	(1)  L-Threonine_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  Acetaldehyde_c0[c0]	GLY1	R00751	Glycine, serine and threonine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|GLYCINE-SYN|GLYSYN-THR-PWY|IND-AMINO-ACID-SYN|THREOCAT-PWY|THREONINE-DEG
rxn01924_c0	<	Cytosol_0	Ga0182879_110242	isobutyryl-CoA dehydrogenase_c0		6.01		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd00481[c0] <= (1)  cpd00982[c0] + (1)  cpd02187[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Isobutyryl-CoA_c0[c0] <= (1)  FADH2_c0[c0] + (1)  Methacrylyl-CoA_c0[c0]	2MACOAD			Amino-Acid-Degradation|Degradation|VALDEG-PWY|VALINE-DEG
rxn01368_c0	>	Cytosol_0	Ga0182879_104799	Cytidine aminohydrolase_c0		-5.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00367[c0] => (1)  cpd00013[c0] + (1)  cpd00249[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Cytidine_c0[c0] => (1)  NH3_c0[c0] + (1)  Uridine_c0[c0]	CDD1_1	R01878	Pyrimidine metabolism	Biosynthesis|Degradation|Metabolic-Clusters|NUCLEO-DEG|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-1295|PWY0-163|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-Degradation|Pyrimidine-Nucleotide-Salvage|Pyrimidine-Ribonucleosides-Degradation
rxn01480_c0	=	Cytosol_0	(Ga0182879_109159 or Ga0182879_101437 or Ga0182879_109358 or Ga0182879_101695 or Ga0182879_104747)	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00876[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00287[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxyisobutyrate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-2-methylpropanoate_c0[c0]	HIBD	R02047		
rxn09199_c0	=	Cytosol_0	Ga0182879_106413	Phosphatidylserine decarboxylase (n-C14:1)_c0		-73.2		(2)  cpd00067[c0] + (1)  cpd15554[c0] <=> (1)  cpd00011[c0] + (1)  cpd15530[c0]	(2)  H+_c0[c0] + (1)  phosphatidylserine ditetradec-7-enoyl_c0[c0] <=> (1)  CO2_c0[c0] + (1)  phosphatidylethanolamine ditetradec-7-enoyl_c0[c0]	PSD141			
rxn00141_c0	=	Cytosol_0	(Ga0182879_103126 or Ga0182879_104311)	S-Adenosyl-L-homocysteine hydrolase_c0		5.67		(1)  cpd00001[c0] + (1)  cpd00019[c0] <=> (1)  cpd00135[c0] + (1)  cpd00182[c0]	(1)  H2O_c0[c0] + (1)  S-Adenosyl-homocysteine_c0[c0] <=> (1)  Homocysteine_c0[c0] + (1)  Adenosine_c0[c0]	AHC	R00192	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CYSTEINE-SYN|Degradation|IND-AMINO-ACID-SYN|METHIONINE-DEG|METHIONINE-DEG1-PWY|METHIONINE-SYN|S-adenosyl-L-methionine-cycle
rxn02003_c0	=	Cytosol_0	(Ga0182879_10747 or Ga0182879_10747)	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase_c0		2.3		(1)  cpd00006[c0] + (1)  cpd02113[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00522[c0]	(1)  NADP_c0[c0] + (1)  dTDP-rhamnose_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  dTDP-4-oxo-L-rhamnose_c0[c0]	TDPDRR	R02777	Streptomycin biosynthesis|Polyketide sugar unit biosynthesis	
rxn07056_c0	=	Cytosol_0	(Ga0182879_1062108 or Ga0182879_1062107)	R06134_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd11636[c0] <=> (1)  cpd00013[c0] + (1)  cpd00049[c0]	(1)  H2O_c0[c0] + (1)  Amide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Carboxylic acid_c0[c0]		R06134		
rxn00859_c0	=	Cytosol_0	Ga0182879_106272	L-Histidinol:NAD+ oxidoreductase_c0		-4.58		(1)  cpd00001[c0] + (2)  cpd00003[c0] + (1)  cpd00641[c0] <=> (2)  cpd00004[c0] + (3)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O_c0[c0] + (2)  NAD_c0[c0] + (1)  L-Histidinol_c0[c0] <=> (2)  NADH_c0[c0] + (3)  H+_c0[c0] + (1)  L-Histidine_c0[c0]	HIS4_3	R01158		
rxn04744_c0	=	Cytosol_0	Ga0182879_1051117	R06935_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd09811[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd09812[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  4-Hydroxymethylsalicylaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  4-Hydroxymethylsalicylate_c0[c0]		R06935	Naphthalene degradation	
rxn00288_c0	<	Cytosol_0	(Ga0182879_1051107 or Ga0182879_1051108 or (Ga0182879_1051110 and Unknown and Ga0182879_1051109))	Succinate:(acceptor) oxidoreductase_c0		5.68		(1)  cpd00015[c0] + (1)  cpd00036[c0] + (1)  cpd00067[c0] <= (1)  cpd00106[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  Succinate_c0[c0] + (1)  H+_c0[c0] <= (1)  Fumarate_c0[c0] + (1)  FADH2_c0[c0]	FRD	R00408	Butanoate metabolism|Carbon fixation pathways in prokaryotes	
rxn02185_c0	=	Cytosol_0	(Ga0182879_101280 and Ga0182879_101279)	2-Acetolactate pyruvate-lyase (carboxylating)_c0		3.66		(1)  cpd00056[c0] + (1)  cpd00668[c0] <=> (1)  cpd00020[c0] + (1)  cpd03049[c0]	(1)  TPP_c0[c0] + (1)  ALCTT_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  2-Hydroxyethyl-ThPP_c0[c0]		R03050	Butanoate metabolism	
rxn00763_c0	=	Cytosol_0	(Ga0182879_101648 or Ga0182879_109839 or Ga0182879_101365)	Glycerol:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00100[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00448[c0]	(1)  NAD_c0[c0] + (1)  Glycerol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  D-Glyceraldehyde_c0[c0]	ALCD19	R01036	Glycerolipid metabolism	Biosynthesis|Cell-Structure-Biosynthesis
rxn08550_c0	>	Cytosol_0	(Unknown and Ga0182879_104923)	glycerol-3-phosphate acyltransferase (C16:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15239[c0] => (1)  cpd11493[c0] + (1)  cpd15326[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Hexadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0]	G3PAT161			
rxn02473_c0	>	Cytosol_0	Ga0182879_106276	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase_c0		-10.63		(1)  cpd02843[c0] => (1)  cpd00001[c0] + (1)  cpd00930[c0]	(1)  D-erythro-imidazol-glycerol-phosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  imidazole acetol-phosphate_c0[c0]	IGPDH	R03457	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn01275_c0	=	Cytosol_0	(Ga0182879_110233 or Ga0182879_110233)	ATP:D-Gluconate 6-phosphotransferase_c0	2.7.1.12	-14.03		(1)  cpd00002[c0] + (1)  cpd00222[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00284[c0]	(1)  ATP_c0[c0] + (1)  GLCN_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  6-Phospho-D-gluconate_c0[c0]	GNK	R01737	Pentose phosphate pathway	Biosynthesis|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Degradation|GLUCONSUPER-PWY|IDNCAT-PWY|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sorbitol-Biosynthesis|Sugar-Alcohols-Biosynthesis|Sugar-Derivatives
rxn06060_c0	=	Cytosol_0	Ga0182879_10793	Thiosulfate:thiol sulfurtransferase_c0		-12.46		(2)  cpd00042[c0] + (1)  cpd00268[c0] <=> (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd00111[c0] + (1)  cpd00239[c0]	(2)  GSH_c0[c0] + (1)  H2S2O3_c0[c0] <=> (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  Oxidized glutathione_c0[c0] + (1)  H2S_c0[c0]		R01875	Glutathione metabolism	
rxn06690_c0	=	Cytosol_0	Ga0182879_101214	UDPgalactose:D-galactosyl-1,4-beta-D-glucosyl-R beta-1,3-galactosyltransferase_c0	2.4.1.179	-1.7		(1)  cpd00043[c0] + (1)  cpd12499[c0] <=> (1)  cpd00014[c0] + (1)  cpd02902[c0]	(1)  UDP-galactose_c0[c0] + (1)  D-Galactosyl-1,4-beta-D-glucosyl-R_c0[c0] <=> (1)  UDP_c0[c0] + (1)  D-Galactosyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosyl-R_c0[c0]		R04431		
rxn10315_c0	=	Cytosol_0	Ga0182879_1062126	isohexadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15754[c0] <=> (24)  cpd00014[c0] + (1)  cpd15772[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Isohexadecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Isohexadecanoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]				
rxn02345_c0	=	Cytosol_0	(Ga0182879_104747 or Ga0182879_104747)	(S)-3-Hydroxybutanoyl-CoA 3-epimerase_c0		0		(1)  cpd00842[c0] <=> (1)  cpd02234[c0]	(1)  (S) -3-Hydroxybutyryl-CoA_c0[c0] <=> (1)  (R) -3-Hydroxybutanoyl-CoA_c0[c0]		R03276	Fatty acid degradation|Butanoate metabolism	
rxn03512_c0	=	Cytosol_0	Ga0182879_10755	Precorrin 8X 11,12-methylmutase_c0				(3)  cpd00067[c0] + (1)  cpd03835[c0] <=> (1)  cpd03832[c0]	(3)  H+_c0[c0] + (1)  Precorrin 8_c0[c0] <=> (1)  Hydrogenobyrinate_c0[c0]	PC8XM	R05177	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn12849_c0	>	Cytosol_0	(Ga0182879_109371 or (Ga0182879_104910 or Ga0182879_101319) or (Ga0182879_104911 or Ga0182879_109372) or Ga0182879_109368)	Gly-Leu ABC transporters_c0		2.713		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd15604[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15604[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Leu_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Leu_c0[c0]				
rxn05179_c0	>	Cytosol_0	((Ga0182879_108520 or Ga0182879_10378 or Ga0182879_109713 or Ga0182879_106513 or Ga0182879_10409 or Ga0182879_10804 or Ga0182879_101352 or Ga0182879_106156 or Ga0182879_105854) or (Ga0182879_106814 or Ga0182879_101484 or Ga0182879_106510) or (Ga0182879_108518 or Ga0182879_10376 or Ga0182879_105856 or Ga0182879_106154 or Ga0182879_109715 or Ga0182879_101350) or (Ga0182879_101351 or Ga0182879_106155 or Ga0182879_109712 or Ga0182879_106512 or Ga0182879_10374) or (Ga0182879_108517 or Ga0182879_101349 or Ga0182879_109714 or Ga0182879_106153 or Ga0182879_105855 or Ga0182879_10375 or Ga0182879_106511 or Ga0182879_10407 or Ga0182879_10802))	nonpolar-amino-acid-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00322[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00322[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Isoleucine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Isoleucine_c0[c0]	ILEabc			
rxn01602_c0	=	Cytosol_0	Ga0182879_110418	dihydrofolate:NADP+ oxidoreductase_c0		-2.94		(1)  cpd00006[c0] + (1)  cpd00330[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00393[c0]	(1)  NADP_c0[c0] + (1)  Dihydrofolate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Folate_c0[c0]	DHFOR2	R02236	One carbon pool by folate|Folate biosynthesis	
rxn07720_c0	=	Cytosol_0	Ga0182879_103173	hydroxycinnamoyl-CoA:anthocyanidin 3,5-diglucoside 5-O-glucoside-6'''-O-hydroxycinnamoyltransferase_c0		-3.61		(1)  cpd00270[c0] + (1)  cpd05630[c0] <=> (1)  cpd00010[c0] + (1)  cpd15087[c0]	(1)  Caffeoyl-CoA_c0[c0] + (1)  Pelargonin_c0[c0] <=> (1)  CoA_c0[c0] + (1)  Pelargonidin 3-glucoside 5-caffeoylglucoside_c0[c0]		R07930	Anthocyanin biosynthesis	
rxn03068_c0	=	Cytosol_0	(Ga0182879_101281 or Ga0182879_101281)	(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)_c0		6.22		(1)  cpd00006[c0] + (1)  cpd02498[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd02569[c0]	(1)  NADP_c0[c0] + (1)  2,3-Dihydroxy-isovalerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Oxo-3-hydroxyisovalerate_c0[c0]		R04440	Valine, leucine and isoleucine biosynthesis	
rxn00794_c0	=	Cytosol_0	(Ga0182879_1062108 or Ga0182879_1062107)	Biotin-amide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd01301[c0] <=> (1)  cpd00013[c0] + (1)  cpd00104[c0]	(1)  H2O_c0[c0] + (1)  Biotin amide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  BIOT_c0[c0]		R01076		
rxn03241_c0	=	Cytosol_0	(Ga0182879_109833 or Ga0182879_101463 or Ga0182879_101437 or Ga0182879_105885 or Ga0182879_103738 or Ga0182879_103039 or Ga0182879_101442 or Ga0182879_109359 or Ga0182879_103046 or Ga0182879_103914 or Ga0182879_101328)	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03115[c0] <=> (1)  cpd00001[c0] + (1)  cpd03127[c0]	(1)  (S) -3-Hydroxytetradecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Tetradecenoyl-CoA_c0[c0]	ECOAH6	R04740	Fatty acid elongation|Fatty acid degradation	
rxn01521_c0	>	Cytosol_0	Ga0182879_103717	2'-Deoxyuridine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00299[c0] => (1)  cpd00009[c0] + (1)  cpd00412[c0]	(1)  H2O_c0[c0] + (1)  dUMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxyuridine_c0[c0]	NTD1	R02102	Pyrimidine metabolism	
rxn12636_c0	=	Cytosol_0	Ga0182879_107411	methionyl aminopeptidase_c0		-107.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd11590[c0] <=> (1)  cpd00035[c0] + (1)  cpd00060[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  met-L-ala-L_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Methionine_c0[c0]	MEAMP1(met-ala)			
rxn03394_c0	>	Cytosol_0	Ga0182879_102974	R04987_c0		-95.83		(1)  cpd00005[c0] + (1)  cpd00007[c0] + (1)  cpd00067[c0] + (1)  cpd03444[c0] => (1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd03445[c0]	(1)  NADPH_c0[c0] + (1)  O2_c0[c0] + (1)  H+_c0[c0] + (1)  2-Octaprenylphenol_c0[c0] => (1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  2-Octaprenyl-6-hydroxyphenol_c0[c0]		R04987	Ubiquinone and other terpenoid-quinone biosynthesis	ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|Quinone-Biosynthesis|UBISYN-PWY|Ubiquinone-Biosynthesis
rxn11759_c0	=	Cytosol_0	Ga0182879_104949	5-fluorouridine monophosphate:diphosphate phospho-alpha-D-ribosyl-transferase_c0		-12.54		(1)  cpd00103[c0] + (1)  cpd04810[c0] <=> (1)  cpd00012[c0] + (1)  cpd16438[c0]	(1)  PRPP_c0[c0] + (1)  5-FU_c0[c0] <=> (1)  PPi_c0[c0] + (1)  5-Fluorouridine monophosphate_c0[c0]		R08231	Drug metabolism - other enzymes	
rxn05414_c0	=	Cytosol_0	(Ga0182879_10484 or Ga0182879_10642 or Ga0182879_109832 or Ga0182879_106128 or Ga0182879_10748 or Ga0182879_105845)	6-methyl-3-oxo-heptanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11550[c0] <=> (1)  cpd00006[c0] + (1)  cpd11551[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  6-methyl-3-oxo-heptanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  6-methyl-3-hydroxy-heptanoyl-ACP_c0[c0]				
rxn01975_c0	=	Cytosol_0	Ga0182879_107917	beta-D-Glucose-6-phosphate:NADP+ 1-oxoreductase_c0		-2		(1)  cpd00006[c0] + (1)  cpd00863[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00911[c0]	(1)  NADP_c0[c0] + (1)  beta-D-Glucose 6-phosphate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  6-phospho-D-glucono-1-5-lactone_c0[c0]	G6PBDH	R02736	Pentose phosphate pathway|Glutathione metabolism	C1-COMPOUNDS|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Oxidation|GLYCOLYSIS-E-D|OXIDATIVEPENT-PWY|P122-PWY|PENTOSE-P-PWY|Pentose-Phosphate-Cycle|RUMP-PWY|Sugars-And-Polysaccharides|Xylose-Degradation
