unique_gene_callers_id	ko_id
Ramli-TTB310.2502	K07231
Ramli-TTB310.2784
Ramli-TTB310.1746
Ramli-TTB310.1176
Ramli-TTB310.1383	K02019
Ramli-TTB310.466
Ramli-TTB310.1652
Ramli-TTB310.603
Ramli-TTB310.3629	K18300
Ramli-TTB310.2318	K06163
Ramli-TTB310.3318
Ramli-TTB310.27
Ramli-TTB310.1481
Ramli-TTB310.267
Ramli-TTB310.774
Ramli-TTB310.3627	K18901
Ramli-TTB310.3096	K10119
Ramli-TTB310.133
Ramli-TTB310.3906
Ramli-TTB310.622
Ramli-TTB310.2346	K02051
Ramli-TTB310.3106
Ramli-TTB310.1379
Ramli-TTB310.3024	K02433
Ramli-TTB310.764
Ramli-TTB310.1450
Ramli-TTB310.1313
Ramli-TTB310.3362
Ramli-TTB310.1459
Ramli-TTB310.1645	K00097
Ramli-TTB310.2781	K02442
Ramli-TTB310.2804
Ramli-TTB310.957
Ramli-TTB310.1520
Ramli-TTB310.207
Ramli-TTB310.802	K14596
Ramli-TTB310.1991
Ramli-TTB310.3044
Ramli-TTB310.1373
Ramli-TTB310.1291
Ramli-TTB310.1747
Ramli-TTB310.3077
Ramli-TTB310.1282
Ramli-TTB310.2757
Ramli-TTB310.1361	K06153
Ramli-TTB310.127
Ramli-TTB310.1227
Ramli-TTB310.2815
Ramli-TTB310.570
Ramli-TTB310.644	K15777
Ramli-TTB310.104
Ramli-TTB310.555	K01754
Ramli-TTB310.3678
Ramli-TTB310.2601
Ramli-TTB310.2922
Ramli-TTB310.2199	K02057
Ramli-TTB310.1694	K02224
Ramli-TTB310.3841
Ramli-TTB310.154	K01424
Ramli-TTB310.3238
Ramli-TTB310.1823	K22185
Ramli-TTB310.2078
Ramli-TTB310.1307
Ramli-TTB310.643
Ramli-TTB310.418
Ramli-TTB310.2435
Ramli-TTB310.96
Ramli-TTB310.1825	K10440
Ramli-TTB310.165
Ramli-TTB310.2822
Ramli-TTB310.2695
Ramli-TTB310.1289
Ramli-TTB310.1906	K01704
Ramli-TTB310.1829
Ramli-TTB310.309
Ramli-TTB310.1467
Ramli-TTB310.1580	K02671
Ramli-TTB310.305
Ramli-TTB310.1185
Ramli-TTB310.2147
Ramli-TTB310.1655
Ramli-TTB310.2466
Ramli-TTB310.968
Ramli-TTB310.2811
Ramli-TTB310.2919
Ramli-TTB310.2040
Ramli-TTB310.2918
Ramli-TTB310.82
Ramli-TTB310.2298
Ramli-TTB310.61
Ramli-TTB310.3054
Ramli-TTB310.1301
Ramli-TTB310.2228
Ramli-TTB310.1437
Ramli-TTB310.3101
Ramli-TTB310.1864
Ramli-TTB310.422
Ramli-TTB310.3785
Ramli-TTB310.1213
Ramli-TTB310.2875
Ramli-TTB310.302
Ramli-TTB310.799	K02291
Ramli-TTB310.3677
Ramli-TTB310.911
Ramli-TTB310.3428
Ramli-TTB310.174	K07154
Ramli-TTB310.378
Ramli-TTB310.3803
Ramli-TTB310.416
Ramli-TTB310.675
Ramli-TTB310.797	K15746
Ramli-TTB310.2801
Ramli-TTB310.2810	K15509
Ramli-TTB310.2698
Ramli-TTB310.769
Ramli-TTB310.1509
Ramli-TTB310.3214	K19163
Ramli-TTB310.3314
Ramli-TTB310.3093	K01443
Ramli-TTB310.1738
Ramli-TTB310.985
Ramli-TTB310.2467
Ramli-TTB310.2210
Ramli-TTB310.1014
Ramli-TTB310.1399	K03577
Ramli-TTB310.661
Ramli-TTB310.1700	K00817
Ramli-TTB310.3322
Ramli-TTB310.770
Ramli-TTB310.3039
Ramli-TTB310.2862	K02022
Ramli-TTB310.2232
Ramli-TTB310.1385
Ramli-TTB310.113
Ramli-TTB310.454
Ramli-TTB310.2302
Ramli-TTB310.3583	K07012
Ramli-TTB310.2832
Ramli-TTB310.3427
Ramli-TTB310.285	K05596
Ramli-TTB310.1486	K00059
Ramli-TTB310.1716
Ramli-TTB310.908
Ramli-TTB310.1548
Ramli-TTB310.1462
Ramli-TTB310.2120
Ramli-TTB310.638	K05561
Ramli-TTB310.1323
Ramli-TTB310.1657
Ramli-TTB310.2436
Ramli-TTB310.2814
Ramli-TTB310.266
Ramli-TTB310.3757
Ramli-TTB310.3124
Ramli-TTB310.2638
Ramli-TTB310.655
Ramli-TTB310.1351
Ramli-TTB310.1990
Ramli-TTB310.989
Ramli-TTB310.3070
Ramli-TTB310.52
Ramli-TTB310.3534
Ramli-TTB310.3750
Ramli-TTB310.443
Ramli-TTB310.224
Ramli-TTB310.3334
Ramli-TTB310.3696	K07001
Ramli-TTB310.2106
Ramli-TTB310.504	K00574
Ramli-TTB310.1342
Ramli-TTB310.3154
Ramli-TTB310.97
Ramli-TTB310.1749
Ramli-TTB310.1280
Ramli-TTB310.3048
Ramli-TTB310.1275
Ramli-TTB310.1448
Ramli-TTB310.1365
Ramli-TTB310.2626
Ramli-TTB310.2835
Ramli-TTB310.417
Ramli-TTB310.1487
Ramli-TTB310.2132
Ramli-TTB310.3881
Ramli-TTB310.423
Ramli-TTB310.1845	K12132
Ramli-TTB310.3067
Ramli-TTB310.2415	K16899
Ramli-TTB310.3585	K19117
Ramli-TTB310.1451	K06015
Ramli-TTB310.3059	K03227
Ramli-TTB310.485
Ramli-TTB310.1642	K02011
Ramli-TTB310.3076	K03223
Ramli-TTB310.2329	K02041
Ramli-TTB310.53
Ramli-TTB310.621
Ramli-TTB310.3329
Ramli-TTB310.2414	K16898
Ramli-TTB310.1855
Ramli-TTB310.2248
Ramli-TTB310.3085	K03220
Ramli-TTB310.503
Ramli-TTB310.3935	K01091
Ramli-TTB310.75
Ramli-TTB310.1915	K03710
Ramli-TTB310.783
Ramli-TTB310.3404
Ramli-TTB310.3061	K03225
Ramli-TTB310.1421	K00847
Ramli-TTB310.3464
Ramli-TTB310.1132
Ramli-TTB310.1267	K01998
Ramli-TTB310.407	K05777
Ramli-TTB310.3104	K19586
Ramli-TTB310.1540
Ramli-TTB310.1302
Ramli-TTB310.3936
Ramli-TTB310.645
Ramli-TTB310.102
Ramli-TTB310.3071
Ramli-TTB310.276
Ramli-TTB310.1151
Ramli-TTB310.3420
Ramli-TTB310.3144
Ramli-TTB310.3460
Ramli-TTB310.3180
Ramli-TTB310.1763
Ramli-TTB310.2121
Ramli-TTB310.2136
Ramli-TTB310.2891
Ramli-TTB310.1472
Ramli-TTB310.616
Ramli-TTB310.2348	K02049
Ramli-TTB310.648
Ramli-TTB310.832
Ramli-TTB310.1889
Ramli-TTB310.1276	K02674
Ramli-TTB310.1177
Ramli-TTB310.2313
Ramli-TTB310.3135	K03744
Ramli-TTB310.3072
Ramli-TTB310.3243	K00615
Ramli-TTB310.1153	K07341
Ramli-TTB310.172
Ramli-TTB310.1152	K02014
Ramli-TTB310.3802
Ramli-TTB310.515
Ramli-TTB310.1384
Ramli-TTB310.2614
Ramli-TTB310.1203
Ramli-TTB310.679
Ramli-TTB310.3082
Ramli-TTB310.3062	K18381
Ramli-TTB310.2071
Ramli-TTB310.1641	K02012
Ramli-TTB310.3115
Ramli-TTB310.263
Ramli-TTB310.3097	K10118
Ramli-TTB310.386
Ramli-TTB310.2280
Ramli-TTB310.910
Ramli-TTB310.3319
Ramli-TTB310.2353
Ramli-TTB310.3304
Ramli-TTB310.2058
Ramli-TTB310.33
Ramli-TTB310.1374
Ramli-TTB310.2908	K08086
Ramli-TTB310.2360	K01999
Ramli-TTB310.459	K03412
Ramli-TTB310.1324
Ramli-TTB310.3316
Ramli-TTB310.455
Ramli-TTB310.3087
Ramli-TTB310.3380
Ramli-TTB310.718
Ramli-TTB310.1159
Ramli-TTB310.2143
Ramli-TTB310.3500
Ramli-TTB310.1290
Ramli-TTB310.3063	K03230
Ramli-TTB310.3107
Ramli-TTB310.3590
Ramli-TTB310.22	K03119
Ramli-TTB310.2819
Ramli-TTB310.55
Ramli-TTB310.3092	K00820
Ramli-TTB310.1376
Ramli-TTB310.3050
Ramli-TTB310.3576
Ramli-TTB310.3028
Ramli-TTB310.619
Ramli-TTB310.414	K01560
Ramli-TTB310.626	K06889
Ramli-TTB310.626	K07397
Ramli-TTB310.2247
Ramli-TTB310.3030
Ramli-TTB310.1098
Ramli-TTB310.2607
Ramli-TTB310.3245
Ramli-TTB310.3660
Ramli-TTB310.1687
Ramli-TTB310.1103
Ramli-TTB310.1647
Ramli-TTB310.1584	K08084
Ramli-TTB310.894
Ramli-TTB310.3723	K03829
Ramli-TTB310.913
Ramli-TTB310.1844
Ramli-TTB310.923
Ramli-TTB310.3591
Ramli-TTB310.628
Ramli-TTB310.2391
Ramli-TTB310.909
Ramli-TTB310.42
Ramli-TTB310.640	K05563
Ramli-TTB310.2127
Ramli-TTB310.1314
Ramli-TTB310.439
Ramli-TTB310.3134
Ramli-TTB310.1306	K02456
Ramli-TTB310.1547	K01975
Ramli-TTB310.3040
Ramli-TTB310.3679
Ramli-TTB310.2531
Ramli-TTB310.2800
Ramli-TTB310.3112	K01992
Ramli-TTB310.920	K09691
Ramli-TTB310.1294	K01153
Ramli-TTB310.363
Ramli-TTB310.1988
Ramli-TTB310.170
Ramli-TTB310.1453
Ramli-TTB310.361
Ramli-TTB310.1179
Ramli-TTB310.2685
Ramli-TTB310.1199
Ramli-TTB310.2464
Ramli-TTB310.2103
Ramli-TTB310.3676
Ramli-TTB310.3094	K10111
Ramli-TTB310.2703
Ramli-TTB310.3672
Ramli-TTB310.4
Ramli-TTB310.1698	K19221
Ramli-TTB310.1308
Ramli-TTB310.943	K03710
Ramli-TTB310.2630	K09780
Ramli-TTB310.1266	K01995
Ramli-TTB310.2208	K01154
Ramli-TTB310.2033
Ramli-TTB310.1221
Ramli-TTB310.803	K13789
Ramli-TTB310.2154
Ramli-TTB310.1554
Ramli-TTB310.1550
Ramli-TTB310.226
Ramli-TTB310.2216
Ramli-TTB310.787	K01995
Ramli-TTB310.1551
Ramli-TTB310.1771
Ramli-TTB310.1360
Ramli-TTB310.3083
Ramli-TTB310.2144	K03088
Ramli-TTB310.2327	K02042
Ramli-TTB310.2255
Ramli-TTB310.3854
Ramli-TTB310.681
Ramli-TTB310.1585	K08084
Ramli-TTB310.2315	K06162
Ramli-TTB310.2664
Ramli-TTB310.2737	K07183
Ramli-TTB310.2567
Ramli-TTB310.2412
Ramli-TTB310.19
Ramli-TTB310.1912	K01998
Ramli-TTB310.2029
Ramli-TTB310.3587	K07464
Ramli-TTB310.509
Ramli-TTB310.3442
Ramli-TTB310.2218	K00799
Ramli-TTB310.1304	K02454
Ramli-TTB310.3781
Ramli-TTB310.3080	K18373
Ramli-TTB310.793
Ramli-TTB310.3089
Ramli-TTB310.139
Ramli-TTB310.3717
Ramli-TTB310.2758
Ramli-TTB310.1460
Ramli-TTB310.3294
Ramli-TTB310.2096
Ramli-TTB310.3320	K03924
Ramli-TTB310.3426
Ramli-TTB310.2300
Ramli-TTB310.2802	K00763
Ramli-TTB310.1349
Ramli-TTB310.3465	K07062
Ramli-TTB310.796
Ramli-TTB310.1660	K01858
Ramli-TTB310.2497	K16090
Ramli-TTB310.3102
Ramli-TTB310.1093
Ramli-TTB310.426
Ramli-TTB310.921
Ramli-TTB310.382	K11177
Ramli-TTB310.2823	K17836
Ramli-TTB310.635	K06140
Ramli-TTB310.784
Ramli-TTB310.273
Ramli-TTB310.3345
Ramli-TTB310.462
Ramli-TTB310.2354	K16922
Ramli-TTB310.2408
Ramli-TTB310.489	K07178
Ramli-TTB310.2629
Ramli-TTB310.1272	K08084
Ramli-TTB310.786
Ramli-TTB310.1779
Ramli-TTB310.2756
Ramli-TTB310.8	K07452
Ramli-TTB310.1202
Ramli-TTB310.39
Ramli-TTB310.3205
Ramli-TTB310.608
Ramli-TTB310.1295	K03427
Ramli-TTB310.650	K02275
Ramli-TTB310.839
Ramli-TTB310.2082
Ramli-TTB310.2350
Ramli-TTB310.2283
Ramli-TTB310.1129
Ramli-TTB310.510	K16872
Ramli-TTB310.1455
Ramli-TTB310.2641
Ramli-TTB310.3745	K04047
Ramli-TTB310.1297
Ramli-TTB310.1456
Ramli-TTB310.3288
Ramli-TTB310.1452	K01779
Ramli-TTB310.1449
Ramli-TTB310.2989
Ramli-TTB310.1218	K19577
Ramli-TTB310.3794
Ramli-TTB310.317	K18480
Ramli-TTB310.1997
Ramli-TTB310.743
Ramli-TTB310.3122
Ramli-TTB310.3722
Ramli-TTB310.2803	K00375
Ramli-TTB310.2503
Ramli-TTB310.511
Ramli-TTB310.3157
Ramli-TTB310.90
Ramli-TTB310.2054	K12132
Ramli-TTB310.2477	K07062
Ramli-TTB310.2973
Ramli-TTB310.3675
Ramli-TTB310.506
