gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2727793444	524	63.13	1	522	1	537	0.0e+00	776	KO:K01113	alkaline phosphatase D [EC:3.1.3.1]	EC:3.1.3.1	Yes
2727793446	241	81.09	4	241	3	236	0.0e+00	433	KO:K01079	phosphoserine phosphatase [EC:3.1.3.3]	EC:3.1.3.3	Yes
2727793448	1152	88.45	1	1152	8	1163	0.0e+00	2310	KO:K03723	transcription-repair coupling factor (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	Yes
2727793449	232	65.62	10	232	15	238	3.4e-97	322	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	Yes
2727793450	162	79.49	4	159	7	162	4.0e-89	292	KO:K01770	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	EC:4.6.1.12	Yes
2727793451	487	82.85	1	483	1	484	0.0e+00	908	KO:K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	EC:2.7.13.3	Yes
2727793452	243	97.94	1	243	1	243	0.0e+00	536	KO:K07659	two-component system, OmpR family, phosphate regulon response regulator OmpR		Yes
2727793454	256	85.94	1	256	1	256	0.0e+00	510	KO:K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	EC:1.1.1.30	Yes
2727793456	733	80.35	1	733	1	733	0.0e+00	1350	KO:K00951	GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	Yes
2727793459	452	89.28	4	452	12	468	0.0e+00	943	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	EC:2.8.4.4	Yes
2727793462	742	88.11	6	716	3	717	0.0e+00	1460	KO:K12573	ribonuclease R [EC:3.1.-.-]	EC:3.1.-	Yes
2727793464	170	35.71	15	168	12	165	1.7e-29	123	KO:K09924	uncharacterized protein		Yes
2727793466	426	74.29	1	424	1	423	0.0e+00	748	KO:K00285	D-amino-acid dehydrogenase [EC:1.4.99.-]	EC:1.4.99.-	Yes
2727793467	447	68.02	4	440	2	445	0.0e+00	636	KO:K01426	amidase [EC:3.5.1.4]	EC:3.5.1.4	Yes
2727793467	447	68.54	3	444	7	451	0.0e+00	659	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2727793467	447	68.54	3	444	7	451	0.0e+00	659	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2727793480	180	74.58	1	177	5	179	2.0e-91	301	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727793484	168	79.52	3	168	2	167	8.0e-94	307	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727793487	104	54.84	9	101	8	100	1.7e-33	129	KO:K08738	cytochrome c		Yes
2727793496	553	87.96	8	553	1	548	0.0e+00	1100	KO:K06020	sulfate-transporting ATPase [EC:3.6.3.25]	EC:3.6.3.25	Yes
2727793497	191	65.71	9	183	13	187	8.7e-79	266	KO:K05520	protease I [EC:3.2.-.-]	EC:3.2.-	Yes
2727793499	579	80.54	1	579	11	596	0.0e+00	1030	KO:K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	EC:3.6.4.13	Yes
2727793501	579	91.45	7	579	8	580	0.0e+00	1230	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2727793502	300	56.75	5	293	4	290	1.5e-104	350	KO:K00883	2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58]	EC:2.7.1.58	Yes
2727793503	215	66.18	9	215	6	212	1.4e-89	299	KO:K01631	2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21]	EC:4.1.2.21	Yes
2727793505	198	54.36	6	198	37	225	2.9e-64	226	KO:K03805	thiol:disulfide interchange protein DsbG		Yes
2727793508	470	62.5	12	464	8	479	0.0e+00	619	KO:K18139	outer membrane protein, multidrug efflux system		Yes
2727793509	1053	78.35	1	1053	1	1053	0.0e+00	1870	KO:K18138	multidrug efflux pump		Yes
2727793510	421	69.47	4	418	12	425	0.0e+00	635	KO:K03585	membrane fusion protein, multidrug efflux system		Yes
2727793511	169	34.78	23	154	3	137	2.0e-07	56.3	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2727793512	123	87.6	1	121	13	133	1.0e-76	253	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	Yes
2727793515	857	67.86	1	849	1	861	0.0e+00	1250	KO:K01534	Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	EC:3.6.3.3	Yes
2727793515	857	67.86	1	849	1	861	0.0e+00	1250	KO:K01534	Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	EC:3.6.3.5	Yes
2727793516	241	54.66	1	236	1	235	5.6e-84	286	KO:K07238	zinc transporter, ZIP family		Yes
2727793517	112	59.82	1	112	1	112	1.5e-44	161	KO:K04751	nitrogen regulatory protein P-II 1		Yes
2727793518	1038	82.2	1	1028	1	1028	0.0e+00	1880	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2727793519	375	61.9	20	374	29	385	0.0e+00	483	KO:K15727	membrane fusion protein, cobalt-zinc-cadmium efflux system		Yes
2727793520	428	56.28	43	424	1	382	0.0e+00	469	KO:K15725	outer membrane protein, cobalt-zinc-cadmium efflux system		Yes
2727793522	211	68.95	19	208	5	194	6.2e-89	297	KO:K03271	D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28]	EC:5.3.1.28	Yes
2727793524	805	66.49	31	785	89	794	0.0e+00	1070	KO:K01534	Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	EC:3.6.3.3	Yes
2727793524	805	66.49	31	785	89	794	0.0e+00	1070	KO:K01534	Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	EC:3.6.3.5	Yes
2727793530	723	74.76	2	722	4	722	0.0e+00	1220	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	EC:3.6.3.54	Yes
2727793533	73	52.44	1	72	15	96	6.7e-19	84.5	KO:K08982	putative membrane protein		Yes
2727793536	1060	86	1	1036	1	1036	0.0e+00	2020	KO:K07787	Cu(I)/Ag(I) efflux system membrane protein CusA/SilA		Yes
2727793537	503	68.47	6	501	7	497	0.0e+00	748	KO:K07798	membrane fusion protein, Cu(I)/Ag(I) efflux system		Yes
2727793541	74	47.56	1	72	15	96	1.9e-15	74.8	KO:K08982	putative membrane protein		Yes
2727793542	651	65.88	10	647	1	639	0.0e+00	943	KO:K07243	high-affinity iron transporter		Yes
2727793543	241	72.27	1	238	37	274	1.9e-119	387	KO:K01916	NAD+ synthase [EC:6.3.1.5]	EC:6.3.1.5	Yes
2727793544	1057	58.39	69	1057	7	984	0.0e+00	1190	KO:K01534	Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	EC:3.6.3.3	Yes
2727793544	1057	58.39	69	1057	7	984	0.0e+00	1190	KO:K01534	Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5]	EC:3.6.3.5	Yes
2727793548	137	81.34	1	134	1	134	1.8e-84	276	KO:K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	EC:1.8.4.12	Yes
2727793549	180	71.91	1	177	1	178	8.4e-97	316	KO:K06190	intracellular septation protein		Yes
2727793550	88	81.4	2	87	3	88	5.0e-44	157	KO:K05527	BolA protein		Yes
2727793551	259	76.45	1	259	1	259	0.0e+00	457	KO:K03769	peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]	EC:5.2.1.8	Yes
2727793556	1324	78.51	1	1324	1	1340	0.0e+00	2380	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2727793557	267	87.64	1	267	1	267	0.0e+00	557	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2727793558	880	78.88	22	878	6	881	0.0e+00	1570	KO:K00990	[protein-PII] uridylyltransferase [EC:2.7.7.59]	EC:2.7.7.59	Yes
2727793559	179	79.33	1	179	1	179	7.1e-107	344	KO:K01462	peptide deformylase [EC:3.5.1.88]	EC:3.5.1.88	Yes
2727793560	687	80.2	3	683	4	690	0.0e+00	1260	KO:K01972	DNA ligase (NAD+) [EC:6.5.1.2]	EC:6.5.1.2	Yes
2727793562	1172	86.59	1	1171	64	1234	0.0e+00	2230	KO:K03529	chromosome segregation protein		Yes
2727793564	217	71.64	17	217	2	202	9.7e-102	334	KO:K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	EC:2.7.8.8	Yes
2727793567	396	78.95	1	395	1	398	0.0e+00	721	KO:K14267	N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	EC:2.6.1.17	Yes
2727793568	274	89.05	1	274	1	274	0.0e+00	564	KO:K00674	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117]	EC:2.3.1.117	Yes
2727793569	385	86.98	1	384	1	383	0.0e+00	751	KO:K02670	twitching motility protein PilU		Yes
2727793570	383	81.04	2	381	3	387	0.0e+00	721	KO:K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	EC:3.5.1.18	Yes
2727793571	287	74.74	3	287	1	285	0.0e+00	494	KO:K07320	ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	EC:2.1.1.298	Yes
2727793572	644	75.54	1	643	1	654	0.0e+00	1090	KO:K06158	ATP-binding cassette, subfamily F, member 3		Yes
2727793575	352	36.66	58	349	105	415	1.1e-45	181	KO:K12284	MSHA biogenesis protein MshN		Yes
2727793578	164	63.41	1	163	1	164	2.4e-73	248	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	Yes
2727793579	490	71.25	2	487	15	501	0.0e+00	781	KO:K13529	AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	EC:3.2.2.21	Yes
2727793580	462	84.02	1	462	1	460	0.0e+00	895	KO:K01840	phosphomannomutase [EC:5.4.2.8]	EC:5.4.2.8	Yes
2727793581	327	66.88	1	320	14	333	0.0e+00	490	KO:K02841	heptosyltransferase I [EC:2.4.-.-]	EC:2.4.-	Yes
2727793582	429	70.14	15	427	1	432	0.0e+00	647	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.12	Yes
2727793582	429	70.14	15	427	1	432	0.0e+00	647	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.13	Yes
2727793582	429	70.14	15	427	1	432	0.0e+00	647	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.14	Yes
2727793582	429	70.14	15	427	1	432	0.0e+00	647	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.15	Yes
2727793584	213	64.9	5	212	1	208	1.1e-97	322	KO:K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	EC:2.1.1.170	Yes
2727793585	646	88.56	1	638	1	638	0.0e+00	1310	KO:K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme		Yes
2727793589	201	72.36	1	199	1	199	3.1e-108	351	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2727793591	382	80.11	16	382	3	369	0.0e+00	698	KO:K10680	N-ethylmaleimide reductase [EC:1.-.-.-]	EC:1.-	Yes
2727793595	411	73.33	5	409	30	433	0.0e+00	691	KO:K06131	cardiolipin synthase A/B [EC:2.7.8.-]	EC:2.7.8.-	Yes
2727793596	361	51.3	14	358	2	342	4.7e-116	388	KO:K07027	uncharacterized protein		Yes
2727793597	232	38.43	6	225	13	240	5.0e-44	170	KO:K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727793598	202	62.84	19	201	22	204	6.5e-77	262	KO:K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727793599	251	73.05	1	249	1	256	2.9e-119	387	KO:K03610	septum site-determining protein MinC		Yes
2727793600	271	88.56	1	271	1	271	0.0e+00	544	KO:K03609	septum site-determining protein MinD		Yes
2727793601	89	84.88	1	86	1	86	2.9e-47	167	KO:K03608	cell division topological specificity factor		Yes
2727793605	295	63.41	4	290	3	289	0.0e+00	430	KO:K03717	LysR family transcriptional regulator, transcriptional activator of nhaA		Yes
2727793609	854	89.7	8	854	25	878	0.0e+00	1730	KO:K02470	DNA gyrase subunit B [EC:5.99.1.3]	EC:5.99.1.3	Yes
2727793610	369	89.16	1	369	1	368	0.0e+00	729	KO:K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727793611	468	90.64	1	468	2	470	0.0e+00	940	KO:K02313	chromosomal replication initiator protein		Yes
2727793612	44	97.73	1	44	1	44	1.7e-25	99.9	KO:K02914	large subunit ribosomal protein L34		Yes
2727793613	140	54.68	1	139	14	146	6.6e-40	151	KO:K03536	ribonuclease P protein component [EC:3.1.26.5]	EC:3.1.26.5	Yes
2727793614	88	54.95	1	88	2	92	5.9e-31	120	KO:K08998	uncharacterized protein		Yes
2727793615	562	68.36	1	561	1	567	0.0e+00	909	KO:K03217	YidC/Oxa1 family membrane protein insertase		Yes
2727793616	454	76.32	1	454	1	473	0.0e+00	758	KO:K03650	tRNA modification GTPase [EC:3.6.-.-]	EC:3.6.-	Yes
2727793619	660	78.79	1	660	1	660	0.0e+00	1140	KO:K03455	monovalent cation:H+ antiporter-2, CPA2 family		Yes
2727793620	325	85.45	4	325	20	342	0.0e+00	600	KO:K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	EC:5.3.1.13	Yes
2727793621	179	79.55	3	178	22	197	1.7e-97	318	KO:K03270	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	EC:3.1.3.45	Yes
2727793622	213	55.9	18	212	30	224	4.3e-76	261	KO:K11719	lipopolysaccharide export system protein LptC		Yes
2727793624	474	87.34	1	474	1	474	0.0e+00	952	KO:K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	EC:1.1.2.4	Yes
2727793625	304	87.17	1	302	1	304	0.0e+00	573	KO:K03497	chromosome partitioning protein, ParB family		Yes
2727793626	179	66.67	1	177	1	177	2.5e-90	298	KO:K07002	uncharacterized protein		Yes
2727793627	256	88.54	1	253	1	253	0.0e+00	507	KO:K03496	chromosome partitioning protein		Yes
2727793633	357	39.71	1	344	38	386	9.7e-69	250	KO:K18640	plasmid segregation protein ParM		Yes
2727793635	505	83.27	10	505	27	522	0.0e+00	915	KO:K02056	simple sugar transport system ATP-binding protein [EC:3.6.3.17]	EC:3.6.3.17	Yes
2727793637	734	74.96	33	731	5	703	0.0e+00	1230	KO:K10440	ribose transport system permease protein		Yes
2727793638	337	71.82	8	337	9	337	0.0e+00	550	KO:K10439	ribose transport system substrate-binding protein		Yes
2727793638	337	83.64	9	337	8	337	0.0e+00	634	KO:K02058	simple sugar transport system substrate-binding protein		Yes
2727793639	326	76.95	6	326	3	323	0.0e+00	560	KO:K10440	ribose transport system permease protein		Yes
2727793642	286	51.41	1	283	5	288	6.4e-98	329	KO:K05962	protein-histidine pros-kinase [EC:2.7.13.1]	EC:2.7.13.1	Yes
2727793645	106	92.45	1	106	12	117	5.5e-67	224	KO:K04078	chaperonin GroES		Yes
2727793646	550	93.27	1	550	1	548	0.0e+00	1120	KO:K04077	chaperonin GroEL		Yes
2727793650	515	72.87	10	515	6	521	0.0e+00	848	KO:K01810	glucose-6-phosphate isomerase [EC:5.3.1.9]	EC:5.3.1.9	Yes
2727793651	488	83.3	1	487	1	491	0.0e+00	947	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	EC:1.1.1.363	Yes
2727793651	488	83.3	1	487	1	491	0.0e+00	947	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	EC:1.1.1.49	Yes
2727793653	346	79.59	4	346	3	345	0.0e+00	644	KO:K02032	peptide/nickel transport system ATP-binding protein		Yes
2727793654	327	88.07	1	327	1	327	0.0e+00	669	KO:K02031	peptide/nickel transport system ATP-binding protein		Yes
2727793655	310	81.79	9	310	17	315	0.0e+00	552	KO:K02034	peptide/nickel transport system permease protein		Yes
2727793656	526	69.58	1	526	1	526	0.0e+00	883	KO:K02035	peptide/nickel transport system substrate-binding protein		Yes
2727793657	403	82.07	5	400	9	403	0.0e+00	762	KO:K01451	hippurate hydrolase [EC:3.5.1.32]	EC:3.5.1.32	Yes
2727793658	326	84.97	1	326	1	326	0.0e+00	628	KO:K02033	peptide/nickel transport system permease protein		Yes
2727793660	375	70.78	3	374	5	377	0.0e+00	611	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2727793661	345	79.94	1	344	1	344	0.0e+00	610	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2727793662	586	72.57	15	586	18	593	0.0e+00	946	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2727793663	244	76.05	3	240	7	244	3.9e-125	403	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2727793667	116	89.66	1	116	1	116	3.4e-77	254	KO:K03772	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]	EC:5.2.1.8	Yes
2727793669	634	85.53	3	634	6	641	0.0e+00	1220	KO:K04079	molecular chaperone HtpG		Yes
2727793673	103	100	2	103	4	105	7.9e-69	228	KO:K02946	small subunit ribosomal protein S10		Yes
2727793674	224	87.44	1	223	1	223	0.0e+00	448	KO:K02906	large subunit ribosomal protein L3		Yes
2727793675	206	94.17	1	206	1	206	0.0e+00	436	KO:K02926	large subunit ribosomal protein L4		Yes
2727793676	111	93.69	1	111	1	111	1.0e-69	232	KO:K02892	large subunit ribosomal protein L23		Yes
2727793677	274	93.8	1	274	1	274	0.0e+00	610	KO:K02886	large subunit ribosomal protein L2		Yes
2727793678	92	98.91	1	92	1	92	5.9e-64	213	KO:K02965	small subunit ribosomal protein S19		Yes
2727793679	109	96.33	1	109	1	109	2.8e-70	233	KO:K02890	large subunit ribosomal protein L22		Yes
2727793680	307	94.53	1	307	1	310	0.0e+00	654	KO:K02982	small subunit ribosomal protein S3		Yes
2727793681	138	98.54	1	137	1	137	1.9e-96	310	KO:K02878	large subunit ribosomal protein L16		Yes
2727793682	70	85.71	1	63	1	63	3.7e-31	119	KO:K02904	large subunit ribosomal protein L29		Yes
2727793683	89	87.64	1	89	1	89	8.7e-52	179	KO:K02961	small subunit ribosomal protein S17		Yes
2727793690	151	81.46	1	151	1	151	3.9e-86	283	KO:K02821	PTS system, ascorbate-specific IIA component [EC:2.7.1.69]	EC:2.7.1.69	Yes
2727793691	89	88.76	1	89	1	89	7.5e-51	177	KO:K11189	phosphocarrier protein		Yes
2727793692	588	84.54	1	582	1	581	0.0e+00	1100	KO:K08483	phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]	EC:2.7.3.9	Yes
2727793694	327	89.57	1	326	1	326	0.0e+00	680	KO:K03644	lipoic acid synthetase [EC:2.8.1.8]	EC:2.8.1.8	Yes
2727793695	224	73.33	1	224	1	224	4.1e-121	390	KO:K03801	lipoyl(octanoyl) transferase [EC:2.3.1.181]	EC:2.3.1.181	Yes
2727793696	90	79.31	4	90	12	98	6.5e-47	166	KO:K09158	uncharacterized protein		Yes
2727793697	293	63.92	5	293	3	293	0.0e+00	444	KO:K00824	D-alanine transaminase [EC:2.6.1.21]	EC:2.6.1.21	Yes
2727793699	299	75.85	6	299	2	289	0.0e+00	517	KO:K02108	F-type H+-transporting ATPase subunit a		Yes
2727793700	87	95.4	1	87	1	87	2.4e-54	186	KO:K02110	F-type H+-transporting ATPase subunit c		Yes
2727793701	156	84.62	1	156	1	156	6.2e-86	283	KO:K02109	F-type H+-transporting ATPase subunit b		Yes
2727793702	176	78.98	1	176	1	176	1.1e-92	304	KO:K02113	F-type H+-transporting ATPase subunit delta		Yes
2727793703	517	92.84	1	517	1	517	0.0e+00	1070	KO:K02111	F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]	EC:3.6.3.14	Yes
2727793704	291	89.12	1	291	1	294	0.0e+00	576	KO:K02115	F-type H+-transporting ATPase subunit gamma		Yes
2727793705	469	95.74	1	469	1	469	0.0e+00	1020	KO:K02112	F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]	EC:3.6.3.14	Yes
2727793706	142	90.07	1	141	1	141	4.8e-88	287	KO:K02114	F-type H+-transporting ATPase subunit epsilon		Yes
2727793707	340	75.54	1	323	1	323	0.0e+00	549	KO:K05794	tellurite resistance protein TerC		Yes
2727793710	302	66.23	1	299	1	302	0.0e+00	449	KO:K03717	LysR family transcriptional regulator, transcriptional activator of nhaA		Yes
2727793712	283	56.11	14	283	14	316	3.0e-103	344	KO:K06872	uncharacterized protein		Yes
2727793713	196	83.51	1	194	7	200	3.2e-120	384	KO:K03744	LemA protein		Yes
2727793716	324	71.25	2	320	4	330	0.0e+00	549	KO:K07019	uncharacterized protein		Yes
2727793718	672	74.63	1	670	1	666	0.0e+00	1160	KO:K05515	penicillin-binding protein 2		Yes
2727793719	172	79.07	1	172	1	172	1.6e-101	329	KO:K03571	rod shape-determining protein MreD		Yes
2727793720	309	72.79	1	304	1	305	0.0e+00	489	KO:K03570	rod shape-determining protein MreC		Yes
2727793721	347	98.85	1	347	1	347	0.0e+00	762	KO:K03569	rod shape-determining protein MreB and related proteins		Yes
2727793722	99	83.84	1	99	1	99	1.0e-53	186	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2727793722	99	83.84	1	99	1	99	1.0e-53	186	KO:K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2727793723	488	82.22	2	488	6	500	0.0e+00	935	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2727793723	488	82.22	2	488	6	500	0.0e+00	935	KO:K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2727793724	481	86.88	1	480	1	480	0.0e+00	950	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.6	Yes
2727793724	481	86.88	1	480	1	480	0.0e+00	950	KO:K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	EC:6.3.5.7	Yes
2727793726	227	83.26	7	227	6	226	2.4e-129	413	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	Yes
2727793727	263	78.33	1	263	1	263	0.0e+00	496	KO:K01142	exodeoxyribonuclease III [EC:3.1.11.2]	EC:3.1.11.2	Yes
2727793729	694	81.86	25	687	1	678	0.0e+00	1260	KO:K03656	ATP-dependent DNA helicase Rep [EC:3.6.4.12]	EC:3.6.4.12	Yes
2727793730	197	85.86	1	197	1	198	1.1e-125	400	KO:K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	EC:3.4.21.92	Yes
2727793732	64	83.61	1	61	1	61	7.3e-32	120	KO:K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	EC:5.3.2.6	Yes
2727793734	571	74.24	8	566	10	566	0.0e+00	937	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2727793735	586	66.67	17	583	17	581	0.0e+00	860	KO:K03821	polyhydroxyalkanoate synthase [EC:2.3.1.-]	EC:2.3.1.-	Yes
2727793738	849	51.87	7	833	43	856	0.0e+00	840	KO:K01537	Ca2+-transporting ATPase [EC:3.6.3.8]	EC:3.6.3.8	Yes
2727793745	193	44.51	27	189	8	166	1.1e-37	148	KO:K01975	2'-5' RNA ligase [EC:6.5.1.-]	EC:6.5.1.-	Yes
2727793746	199	58.19	21	196	26	202	9.0e-62	219	KO:K07152	protein SCO1/2		Yes
2727793748	509	80.76	1	499	1	488	0.0e+00	924	KO:K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	EC:1.7.2.1	Yes
2727793749	758	77.26	1	752	1	751	0.0e+00	1390	KO:K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	EC:1.7.2.5	Yes
2727793750	157	68.97	1	145	1	145	1.6e-64	223	KO:K13771	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor		Yes
2727793751	397	64.69	10	397	11	398	0.0e+00	578	KO:K07234	uncharacterized protein involved in response to NO		Yes
2727793755	645	49.92	3	645	6	645	0.0e+00	657	KO:K05875	methyl-accepting chemotaxis protein II, aspartate sensor receptor		Yes
2727793756	241	70.94	8	241	1	234	4.3e-115	374	KO:K01996	branched-chain amino acid transport system ATP-binding protein		Yes
2727793757	248	68.85	5	248	25	268	1.3e-114	374	KO:K01995	branched-chain amino acid transport system ATP-binding protein		Yes
2727793758	340	72.79	5	309	5	309	0.0e+00	538	KO:K01998	branched-chain amino acid transport system permease protein		Yes
2727793759	294	74.3	11	294	1	284	0.0e+00	490	KO:K01997	branched-chain amino acid transport system permease protein		Yes
2727793760	416	75	5	416	3	411	0.0e+00	719	KO:K01999	branched-chain amino acid transport system substrate-binding protein		Yes
2727793764	240	49.75	1	192	1	199	1.1e-54	201	KO:K09386	uncharacterized protein		Yes
2727793765	291	57.14	1	280	1	280	1.8e-111	369	KO:K03519	carbon-monoxide dehydrogenase medium subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2727793766	168	65.82	7	163	7	164	1.6e-75	254	KO:K03518	carbon-monoxide dehydrogenase small subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2727793767	812	74.75	16	811	3	798	0.0e+00	1400	KO:K03520	carbon-monoxide dehydrogenase large subunit [EC:1.2.99.2]	EC:1.2.99.2	Yes
2727793773	385	48.68	1	378	1	378	7.6e-106	361	KO:K15727	membrane fusion protein, cobalt-zinc-cadmium efflux system		Yes
2727793774	1037	74.06	1	1037	1	1037	0.0e+00	1720	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2727793778	621	77.99	5	618	6	623	0.0e+00	1110	KO:K12508	feruloyl-CoA synthase [EC:6.2.1.34]	EC:6.2.1.34	Yes
2727793780	292	96.5	1	286	1	286	0.0e+00	669	KO:K07045	uncharacterized protein		Yes
2727793781	604	42.41	10	601	23	628	0.0e+00	502	KO:K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	EC:6.2.1.-	Yes
2727793784	641	95.77	3	641	2	640	0.0e+00	1420	KO:K07180	serine protein kinase		Yes
