gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2727795935	499	81	1	499	1	500	0.0e+00	913	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
2727795937	365	53.95	1	365	7	373	0.0e+00	454	KO:K04096	DNA processing protein		Yes
2727795940	294	73.43	1	286	1	286	0.0e+00	479	KO:K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	EC:1.5.1.5	Yes
2727795940	294	73.43	1	286	1	286	0.0e+00	479	KO:K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	EC:3.5.4.9	Yes
2727795943	612	75.57	1	612	1	613	0.0e+00	1090	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
2727795947	418	63.29	1	414	1	412	0.0e+00	619	KO:K07098	uncharacterized protein		Yes
2727795949	266	86.84	1	266	1	266	0.0e+00	529	KO:K03496	chromosome partitioning protein		Yes
2727795950	307	71.15	1	305	1	305	0.0e+00	507	KO:K03497	chromosome partitioning protein, ParB family		Yes
2727795952	238	66.81	1	238	1	238	7.5e-116	376	KO:K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	EC:1.17.1.8	Yes
2727795956	274	77.29	2	274	1	273	0.0e+00	505	KO:K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	EC:2.5.1.55	Yes
2727795958	755	83.44	1	755	1	755	0.0e+00	1470	KO:K01681	aconitate hydratase [EC:4.2.1.3]	EC:4.2.1.3	Yes
2727795963	635	84.95	1	635	1	638	0.0e+00	1220	KO:K04043	molecular chaperone DnaK		Yes
2727795967	592	66.27	1	592	1	591	0.0e+00	914	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	Yes
2727795972	178	84.83	1	178	1	178	2.8e-113	363	KO:K01494	dCTP deaminase [EC:3.5.4.13]	EC:3.5.4.13	Yes
2727795975	64	90	1	60	1	60	2.7e-35	130	KO:K02911	large subunit ribosomal protein L32		Yes
2727795976	314	70.38	1	314	1	313	0.0e+00	500	KO:K03621	glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]	EC:2.3.1.15	Yes
2727795978	451	80.62	4	449	5	453	0.0e+00	864	KO:K01697	cystathionine beta-synthase [EC:4.2.1.22]	EC:4.2.1.22	Yes
2727795982	379	89.86	25	379	1	355	0.0e+00	761	KO:K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	EC:4.1.2.13	Yes
2727795984	306	73.27	4	306	2	303	0.0e+00	525	KO:K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2]	EC:6.4.1.2	Yes
2727795985	143	60.56	1	142	7	148	1.1e-64	222	KO:K03664	SsrA-binding protein		Yes
2727795988	319	58.12	1	319	1	315	0.0e+00	453	KO:K08715	inward rectifier potassium channel		Yes
2727795989	1173	73.81	1	1171	79	1250	0.0e+00	1940	KO:K03529	chromosome segregation protein		Yes
2727795992	228	75	1	228	1	228	1.3e-129	414	KO:K09812	cell division transport system ATP-binding protein		Yes
2727795993	391	71.21	1	389	1	387	0.0e+00	655	KO:K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	EC:6.3.3.1	Yes
2727795994	317	59.54	11	307	10	313	2.8e-125	411	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.1.26	Yes
2727795994	317	59.54	11	307	10	313	2.8e-125	411	KO:K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	EC:2.7.7.2	Yes
2727795999	332	67.98	1	331	1	331	0.0e+00	544	KO:K02340	DNA polymerase III subunit delta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2727796000	237	50.43	2	233	7	237	7.2e-79	271	KO:K07501	3'-5' exonuclease		Yes
2727796005	669	73.18	25	669	4	648	0.0e+00	1220	KO:K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	EC:2.4.1.18	Yes
2727796008	65	66.13	1	62	1	61	1.8e-24	99.5	KO:K03704	cold shock protein (beta-ribbon, CspA family)		Yes
2727796010	443	78.94	9	439	17	448	0.0e+00	809	KO:K16211	maltose/moltooligosaccharide transporter		Yes
2727796011	427	74.53	4	427	1	424	0.0e+00	760	KO:K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	EC:2.7.7.27	Yes
2727796012	471	65.74	1	470	1	470	0.0e+00	751	KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	Yes
2727796013	535	53.33	3	535	4	556	0.0e+00	676	KO:K02429	MFS transporter, FHS family, L-fucose permease		Yes
2727796014	327	68.24	11	327	4	321	0.0e+00	519	KO:K00845	glucokinase [EC:2.7.1.2]	EC:2.7.1.2	Yes
2727796017	313	80.97	1	310	1	308	0.0e+00	603	KO:K03644	lipoic acid synthetase [EC:2.8.1.8]	EC:2.8.1.8	Yes
2727796021	195	65.45	4	194	6	193	4.6e-86	287	KO:K06287	septum formation protein		Yes
2727796022	311	53.05	1	311	1	310	2.2e-123	405	KO:K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	EC:2.5.1.39	Yes
2727796023	171	60.49	1	162	3	164	6.8e-68	234	KO:K03270	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	EC:3.1.3.45	Yes
2727796025	111	63.64	1	110	3	109	3.8e-48	171	KO:K04755	ferredoxin, 2Fe-2S		Yes
2727796028	864	69.85	1	863	1	866	0.0e+00	1380	KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	Yes
2727796029	359	56.01	15	355	13	353	0.0e+00	505	KO:K00508	linoleoyl-CoA desaturase [EC:1.14.19.3]	EC:1.14.19.3	Yes
2727796031	136	69.85	1	136	1	136	4.5e-67	227	KO:K04063	osmotically inducible protein OsmC		Yes
2727796032	109	72.48	2	109	4	112	8.5e-52	182	KO:K06878	tRNA-binding protein		Yes
2727796033	165	61.49	7	165	9	169	1.8e-73	248	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	Yes
2727796035	161	61.49	1	161	1	161	1.8e-69	237	KO:K01489	cytidine deaminase [EC:3.5.4.5]	EC:3.5.4.5	Yes
2727796036	501	50	16	501	23	527	0.0e+00	559	KO:K03100	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	Yes
2727796038	691	42.99	47	686	42	675	0.0e+00	575	KO:K02014	iron complex outermembrane recepter protein		Yes
2727796039	328	87.46	2	328	3	329	0.0e+00	651	KO:K00162	pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]	EC:1.2.4.1	Yes
2727796041	310	77.52	1	307	1	307	0.0e+00	574	KO:K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	EC:6.3.2.6	Yes
2727796042	258	44.18	1	249	1	247	4.7e-61	221	KO:K02013	iron complex transport system ATP-binding protein [EC:3.6.3.34]	EC:3.6.3.34	Yes
2727796043	349	52.63	8	347	11	352	8.9e-120	398	KO:K02015	iron complex transport system permease protein		Yes
2727796044	295	46.15	3	287	5	288	8.9e-84	290	KO:K02016	iron complex transport system substrate-binding protein		Yes
2727796045	795	57.91	1	795	1	781	0.0e+00	1040	KO:K02014	iron complex outermembrane recepter protein		Yes
2727796047	781	42.73	22	780	27	780	0.0e+00	698	KO:K02014	iron complex outermembrane recepter protein		Yes
2727796048	347	72.22	1	342	1	342	0.0e+00	601	KO:K07146	UPF0176 protein		Yes
2727796060	730	80.8	2	730	3	730	0.0e+00	1360	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2727796063	445	86.71	1	444	1	444	0.0e+00	911	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.3.4.14	Yes
2727796063	445	86.71	1	444	1	444	0.0e+00	911	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.4.1.2	Yes
2727796064	159	67.07	1	159	1	163	5.5e-66	227	KO:K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein		Yes
2727796065	190	80.32	1	188	1	188	1.0e-109	354	KO:K02356	elongation factor P		Yes
2727796069	289	86.51	1	289	1	289	0.0e+00	579	KO:K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	EC:6.2.1.5	Yes
2727796080	200	50.52	5	198	6	199	1.2e-60	216	KO:K09931	uncharacterized protein		Yes
2727796084	291	63.37	18	290	12	284	7.1e-125	407	KO:K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]	EC:2.4.2.1	Yes
2727796089	149	38.93	1	149	1	149	2.5e-37	144	KO:K09936	bacterial/archaeal transporter family-2 protein		Yes
2727796095	347	42.86	3	345	4	345	1.9e-102	348	KO:K07082	UPF0755 protein		Yes
2727796096	319	44.05	4	311	3	308	1.8e-86	300	KO:K07058	membrane protein		Yes
2727796099	200	67.02	1	191	1	191	2.4e-93	308	KO:K00556	tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]	EC:2.1.1.34	Yes
2727796102	967	58.06	68	966	3	895	0.0e+00	1270	KO:K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	EC:2.4.1.25	Yes
2727796103	532	58.87	1	529	1	530	0.0e+00	692	KO:K00108	choline dehydrogenase [EC:1.1.99.1]	EC:1.1.99.1	Yes
2727796106	157	65.13	2	153	3	154	7.1e-77	257	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	Yes
2727796109	396	50.5	4	395	8	404	0.0e+00	455	KO:K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	EC:5.3.1.8	Yes
2727796110	118	50	8	117	8	117	2.3e-37	141	KO:K07460	putative endonuclease		Yes
2727796113	168	64.74	11	166	9	163	1.4e-77	260	KO:K06940	uncharacterized protein		Yes
2727796114	300	77.59	1	299	1	299	0.0e+00	540	KO:K04763	integrase/recombinase XerD		Yes
2727796115	657	53.25	1	639	1	616	0.0e+00	682	KO:K07114	Ca-activated chloride channel homolog		Yes
2727796116	190	57.07	6	189	3	186	1.2e-72	249	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727796121	141	42.25	1	140	1	142	1.5e-39	150	KO:K13993	HSP20 family protein		Yes
2727796126	163	71.17	1	163	1	163	3.6e-81	270	KO:K09767	uncharacterized protein		Yes
2727796127	82	90.24	1	82	1	82	4.7e-52	179	KO:K02909	large subunit ribosomal protein L31		Yes
2727796131	497	65.24	8	496	13	501	0.0e+00	748	KO:K01745	histidine ammonia-lyase [EC:4.3.1.3]	EC:4.3.1.3	Yes
2727796132	553	75.41	1	552	1	553	0.0e+00	1000	KO:K01886	glutaminyl-tRNA synthetase [EC:6.1.1.18]	EC:6.1.1.18	Yes
2727796133	440	48.52	13	440	23	491	0.0e+00	484	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
2727796135	157	61.78	1	157	1	157	1.3e-69	237	KO:K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]	EC:2.1.1.177	Yes
2727796136	423	82.19	3	423	2	422	0.0e+00	848	KO:K17723	dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]	EC:1.3.1.1	Yes
2727796137	445	73.87	2	445	3	446	0.0e+00	788	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.13	Yes
2727796137	445	73.87	2	445	3	446	0.0e+00	788	KO:K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	EC:1.4.1.14	Yes
2727796138	288	90.97	1	288	1	288	0.0e+00	639	KO:K12251	N-carbamoylputrescine amidase [EC:3.5.1.53]	EC:3.5.1.53	Yes
2727796139	459	80.22	1	455	1	455	0.0e+00	883	KO:K01464	dihydropyrimidinase [EC:3.5.2.2]	EC:3.5.2.2	Yes
2727796140	484	78.41	6	481	10	486	0.0e+00	889	KO:K03457	nucleobase:cation symporter-1, NCS1 family		Yes
2727796141	450	82.29	3	448	4	449	0.0e+00	882	KO:K15372	taurine---2-oxoglutarate transaminase [EC:2.6.1.55]	EC:2.6.1.55	Yes
2727796142	485	83.71	1	485	1	485	0.0e+00	938	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.18	Yes
2727796142	485	83.71	1	485	1	485	0.0e+00	938	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.27	Yes
2727796143	157	75	1	156	1	156	1.0e-81	271	KO:K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA		Yes
2727796147	314	68.08	8	314	2	308	0.0e+00	497	KO:K03734	thiamine biosynthesis lipoprotein		Yes
2727796153	259	54.69	1	256	1	256	1.9e-94	317	KO:K07124	uncharacterized protein		Yes
2727796161	128	47.22	20	127	18	125	6.7e-27	112	KO:K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	EC:3.5.99.10	Yes
2727796183	484	38.05	10	477	8	478	2.4e-95	337	KO:K07675	two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]	EC:2.7.13.3	Yes
2727796186	388	81.41	2	383	3	384	0.0e+00	725	KO:K01649	2-isopropylmalate synthase [EC:2.3.3.13]	EC:2.3.3.13	Yes
2727796187	467	71.61	2	466	3	463	0.0e+00	790	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2727796187	467	71.61	2	466	3	463	0.0e+00	790	KO:K01703	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2727796188	195	68.59	7	194	9	197	1.7e-91	303	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.33	Yes
2727796188	195	68.59	7	194	9	197	1.7e-91	303	KO:K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	EC:4.2.1.35	Yes
2727796189	482	48.12	6	480	5	477	0.0e+00	495	KO:K05776	molybdate transport system ATP-binding protein		Yes
2727796190	371	76.01	1	371	1	371	0.0e+00	651	KO:K00052	3-isopropylmalate dehydrogenase [EC:1.1.1.85]	EC:1.1.1.85	Yes
2727796191	303	57.88	1	292	1	292	1.1e-125	411	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2727796192	562	85.84	5	562	3	560	0.0e+00	1110	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2727796193	580	82.12	16	580	19	583	0.0e+00	1090	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2727796194	195	85.13	1	195	1	195	4.9e-117	375	KO:K01653	acetolactate synthase I/III small subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2727796195	351	91.09	1	348	1	348	0.0e+00	742	KO:K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	EC:1.1.1.86	Yes
2727796196	419	82.28	8	419	22	433	0.0e+00	796	KO:K01754	threonine dehydratase [EC:4.3.1.19]	EC:4.3.1.19	Yes
2727796197	814	69.73	1	813	1	815	0.0e+00	1300	KO:K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	EC:1.1.1.3	Yes
2727796197	814	69.73	1	813	1	815	0.0e+00	1300	KO:K12524	bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	EC:2.7.2.4	Yes
2727796198	326	72.09	22	322	8	308	0.0e+00	495	KO:K00872	homoserine kinase [EC:2.7.1.39]	EC:2.7.1.39	Yes
2727796199	450	63.74	16	448	1	432	0.0e+00	625	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2727796201	803	57.69	7	801	23	823	0.0e+00	1110	KO:K01434	penicillin amidase [EC:3.5.1.11]	EC:3.5.1.11	Yes
2727796206	187	46.07	9	186	6	183	1.3e-54	197	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727796210	576	61.75	8	576	9	578	0.0e+00	881	KO:K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	EC:3.2.1.10	Yes
2727796212	307	49.24	52	303	1	260	7.8e-83	288	KO:K04750	PhnB protein		Yes
2727796214	473	61.38	1	472	1	477	0.0e+00	715	KO:K01206	alpha-L-fucosidase [EC:3.2.1.51]	EC:3.2.1.51	Yes
2727796218	347	64.81	7	347	6	346	0.0e+00	514	KO:K13979	uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]	EC:1.-	Yes
2727796222	149	75.68	1	148	1	148	5.6e-80	265	KO:K02876	large subunit ribosomal protein L15		Yes
2727796223	61	84.21	1	57	1	57	2.9e-25	101	KO:K02907	large subunit ribosomal protein L30		Yes
2727796224	173	86.71	1	173	1	172	4.1e-102	330	KO:K02988	small subunit ribosomal protein S5		Yes
2727796225	116	78.26	2	116	3	117	1.8e-59	204	KO:K02881	large subunit ribosomal protein L18		Yes
2727796226	184	81.52	1	184	1	184	2.5e-106	344	KO:K02933	large subunit ribosomal protein L6		Yes
2727796227	132	87.88	1	132	1	132	2.3e-81	267	KO:K02994	small subunit ribosomal protein S8		Yes
2727796228	89	80.9	1	89	1	89	1.7e-48	170	KO:K02954	small subunit ribosomal protein S14		Yes
2727796229	191	85.19	1	189	1	189	1.6e-117	376	KO:K02931	large subunit ribosomal protein L5		Yes
2727796230	112	83.04	1	112	1	112	1.2e-62	212	KO:K02895	large subunit ribosomal protein L24		Yes
2727796231	122	96.72	1	122	1	122	1.5e-80	264	KO:K02874	large subunit ribosomal protein L14		Yes
2727796232	86	89.02	5	86	4	85	7.1e-50	174	KO:K02961	small subunit ribosomal protein S17		Yes
2727796233	71	73.85	5	69	3	67	3.5e-30	116	KO:K02904	large subunit ribosomal protein L29		Yes
2727796234	139	84.17	1	139	1	139	8.9e-84	275	KO:K02878	large subunit ribosomal protein L16		Yes
2727796235	204	81.52	1	203	64	272	3.0e-115	371	KO:K02982	small subunit ribosomal protein S3		Yes
2727796236	239	68.91	1	238	9	246	4.8e-126	405	KO:K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	EC:2.4.1.83	Yes
2727796238	258	69.57	2	254	5	256	2.4e-123	400	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2727796245	391	53.28	7	387	3	376	0.0e+00	448	KO:K03313	Na+:H+ antiporter, NhaA family		Yes
2727796247	585	56.75	1	584	1	584	0.0e+00	764	KO:K04773	protease IV [EC:3.4.21.-]	EC:3.4.21.-	Yes
2727796250	358	53.63	2	358	12	363	1.3e-126	418	KO:K01992	ABC-2 type transport system permease protein		Yes
2727796252	402	60.74	1	401	22	421	0.0e+00	573	KO:K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	EC:2.6.1.62	Yes
2727796253	186	69.57	3	186	2	185	1.9e-94	310	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727796256	169	46.67	13	162	10	157	5.8e-42	159	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727796260	266	69.35	3	263	4	264	0.0e+00	453	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	Yes
2727796262	420	63.03	14	415	8	410	0.0e+00	601	KO:K07007	uncharacterized protein		Yes
2727796266	363	63.25	31	362	34	364	0.0e+00	510	KO:K01181	endo-1,4-beta-xylanase [EC:3.2.1.8]	EC:3.2.1.8	Yes
2727796267	439	48.29	1	438	1	438	0.0e+00	482	KO:K06157	Gnt-II system L-idonate transporter		Yes
2727796267	439	66.89	1	438	1	437	0.0e+00	648	KO:K06155	Gnt-I system high-affinity gluconate transporter		Yes
2727796268	276	63.64	1	275	6	275	8.1e-118	386	KO:K14259	2-dehydro-3-deoxy-D-arabinonate dehydratase [EC:4.2.1.141]	EC:4.2.1.141	Yes
2727796269	332	50	5	332	7	340	1.1e-113	379	KO:K01053	gluconolactonase [EC:3.1.1.17]	EC:3.1.1.17	Yes
2727796270	571	80.63	4	571	5	572	0.0e+00	1080	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2727796271	510	69.23	8	510	10	515	0.0e+00	880	KO:K01209	alpha-N-arabinofuranosidase [EC:3.2.1.55]	EC:3.2.1.55	Yes
2727796273	722	63.8	10	717	12	721	0.0e+00	1110	KO:K01235	alpha-glucuronidase [EC:3.2.1.139]	EC:3.2.1.139	Yes
2727796274	343	62.87	1	342	1	342	0.0e+00	505	KO:K02529	LacI family transcriptional regulator		Yes
2727796275	500	69.88	1	488	1	488	0.0e+00	812	KO:K00854	xylulokinase [EC:2.7.1.17]	EC:2.7.1.17	Yes
2727796277	131	57.25	2	130	3	133	3.9e-47	171	KO:K08738	cytochrome c		Yes
2727796280	148	72.92	5	148	2	145	1.6e-79	264	KO:K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	EC:3.5.4.33	Yes
2727796281	201	80.1	1	201	1	201	7.0e-127	404	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2727796283	129	45.53	1	123	1	122	3.1e-32	128	KO:K03536	ribonuclease P protein component [EC:3.1.26.5]	EC:3.1.26.5	Yes
2727796284	51	86.27	1	51	1	51	1.2e-25	101	KO:K02914	large subunit ribosomal protein L34		Yes
2727796285	277	67.53	6	276	4	274	0.0e+00	448	KO:K01776	glutamate racemase [EC:5.1.1.3]	EC:5.1.1.3	Yes
2727796287	171	71.35	1	170	1	171	1.6e-85	283	KO:K06142	outer membrane protein		Yes
2727796288	912	60.66	1	912	1	909	0.0e+00	1300	KO:K07277	outer membrane protein insertion porin family		Yes
2727796289	254	81.53	2	250	1	249	0.0e+00	481	KO:K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	EC:2.5.1.31	Yes
2727796291	292	66.1	1	292	1	292	0.0e+00	457	KO:K00858	NAD+ kinase [EC:2.7.1.23]	EC:2.7.1.23	Yes
2727796295	178	46.07	1	178	1	178	1.2e-59	211	KO:K03558	membrane protein required for colicin V production		Yes
2727796296	150	64.67	1	150	1	150	3.4e-61	212	KO:K09117	uncharacterized protein		Yes
2727796306	338	47.26	1	328	1	319	6.9e-99	337	KO:K02067	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein		Yes
2727796307	312	44.19	34	299	35	297	3.0e-66	240	KO:K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	Yes
2727796309	257	54.55	16	255	4	245	3.5e-90	305	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	Yes
2727796310	229	71.95	1	221	1	221	1.4e-118	383	KO:K03648	uracil-DNA glycosylase [EC:3.2.2.27]	EC:3.2.2.27	Yes
2727796314	326	49.24	1	326	1	329	6.2e-104	350	KO:K02010	iron(III) transport system ATP-binding protein [EC:3.6.3.30]	EC:3.6.3.30	Yes
2727796322	233	43.81	7	231	10	235	5.4e-64	228	KO:K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein		Yes
2727796324	799	60.03	13	790	12	788	0.0e+00	1090	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	EC:3.6.3.54	Yes
2727796326	710	82.1	1	704	1	703	0.0e+00	1420	KO:K15862	cytochrome c oxidase cbb3-type subunit I/II [EC:1.9.3.1]	EC:1.9.3.1	Yes
2727796328	399	51.52	19	373	12	372	7.6e-126	420	KO:K00406	cytochrome c oxidase cbb3-type subunit III		Yes
2727796331	236	43.89	9	227	8	225	1.3e-63	227	KO:K09792	uncharacterized protein		Yes
2727796334	180	60	7	179	7	181	2.2e-70	242	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727796335	125	75.2	1	125	1	125	1.2e-67	228	KO:K02437	glycine cleavage system H protein		Yes
2727796337	422	75.59	1	422	1	422	0.0e+00	734	KO:K01875	seryl-tRNA synthetase [EC:6.1.1.11]	EC:6.1.1.11	Yes
2727796341	162	71.43	1	161	1	160	1.3e-79	265	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2727796343	374	82.62	1	374	1	374	0.0e+00	742	KO:K11784	cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]	EC:1.21.98.1	Yes
2727796348	203	50.5	2	201	4	202	7.1e-63	222	KO:K07025	putative hydrolase of the HAD superfamily		Yes
2727796354	657	85.33	1	657	1	668	0.0e+00	1330	KO:K00239	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.1	Yes
2727796354	657	85.33	1	657	1	668	0.0e+00	1330	KO:K00239	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]	EC:1.3.5.4	Yes
2727796355	223	59.32	1	223	1	236	8.0e-95	315	KO:K00241	succinate dehydrogenase / fumarate reductase, cytochrome b subunit		Yes
2727796356	416	51.32	1	416	1	416	0.0e+00	502	KO:K02004	putative ABC transport system permease protein		Yes
2727796357	328	72.43	3	327	25	365	0.0e+00	548	KO:K01409	N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]	EC:2.3.1.234	Yes
2727796364	169	71.52	5	169	1	165	1.2e-87	289	KO:K01493	dCMP deaminase [EC:3.5.4.12]	EC:3.5.4.12	Yes
2727796367	621	60.86	13	621	15	632	0.0e+00	895	KO:K06978	uncharacterized protein		Yes
2727796368	241	43.92	1	189	1	189	5.3e-53	197	KO:K07052	uncharacterized protein		Yes
2727796369	249	61.04	1	249	1	249	2.1e-112	367	KO:K07090	uncharacterized protein		Yes
2727796370	160	52.48	20	159	1	141	1.4e-47	175	KO:K08978	bacterial/archaeal transporter family protein		Yes
2727796372	216	66.82	1	214	1	214	4.9e-102	335	KO:K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]	EC:5.3.1.24	Yes
2727796380	395	79.59	1	392	1	392	0.0e+00	721	KO:K03665	GTPase		Yes
2727796381	117	50	1	114	1	110	2.1e-37	141	KO:K05710	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin subunit		Yes
2727796383	365	61.64	1	365	3	367	0.0e+00	547	KO:K03284	magnesium transporter		Yes
2727796384	321	52.78	1	320	1	323	9.5e-120	395	KO:K07019	uncharacterized protein		Yes
2727796385	730	46.98	13	723	13	708	0.0e+00	729	KO:K03654	ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	EC:3.6.4.12	Yes
2727796388	482	35.43	8	466	1	460	4.2e-99	348	KO:K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	EC:6.3.2.4	Yes
2727796391	232	37.8	6	214	3	210	3.9e-46	176	KO:K02479	two-component system, NarL family, response regulator		Yes
