gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2727797275	1001	23	1001	0.0e+00	742.2	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727797286	477	9	472	0.0e+00	518.6	TIGR00362	chromosomal replication initiator protein DnaA
2727797287	310	3	31	2.4e-08	20.5	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2727797297	2422	44	2421	0.0e+00	2436	TIGR04189	cell surface protein SprA
2727797298	196	1	196	3.8e-46	143	TIGR00084	Holliday junction DNA helicase, RuvA subunit
2727797299	329	4	327	2.6e-114	367.6	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2727797303	296	1	290	1.2e-100	322.7	TIGR00128	malonyl CoA-acyl carrier protein transacylase
2727797304	198	17	195	4.7e-82	259.9	TIGR00063	GTP cyclohydrolase I
2727797305	137	4	137	4.7e-29	87.4	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
2727797306	136	1	136	2.0e-28	85.3	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
2727797307	222	3	215	3.4e-49	153.6	TIGR03664	futalosine hydrolase
2727797311	367	1	360	7.2e-58	182.2	TIGR00486	dinuclear metal center protein, YbgI/SA1388 family
2727797314	550	1	550	0.0e+00	452.6	TIGR00634	DNA repair protein RecN
2727797319	186	6	183	3.2e-55	172.5	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2727797321	96	3	95	1.0e-33	101.8	TIGR00135	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
2727797323	735	13	735	0.0e+00	869.1	TIGR01736	phosphoribosylformylglycinamidine synthase II
2727797324	345	15	341	1.5e-115	371.6	TIGR02197	ADP-L-glycero-D-manno-heptose-6-epimerase
2727797325	266	5	263	5.3e-71	225.3	TIGR00112	pyrroline-5-carboxylate reductase
2727797327	549	1	528	0.0e+00	783.3	TIGR00337	CTP synthase
2727797330	615	368	564	2.5e-55	174.5	TIGR03592	membrane protein insertase, YidC/Oxa1 family, C-terminal domain
2727797330	615	4	359	2.1e-39	123.1	TIGR03593	membrane protein insertase, YidC/Oxa1 family, N-terminal domain
2727797331	238	26	232	2.5e-13	36.3	TIGR01200	GLPGLI family protein
2727797335	243	2	243	5.8e-52	162.5	TIGR00507	shikimate dehydrogenase
2727797337	194	3	190	8.4e-54	167.8	TIGR00042	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
2727797338	919	843	917	4.8e-13	35.2	TIGR04183	Por secretion system C-terminal sorting domain
2727797340	817	216	341	2.9e-23	68.5	TIGR00229	PAS domain S-box
2727797346	408	9	406	0.0e+00	668.4	TIGR01885	ornithine aminotransferase
2727797352	183	7	169	9.0e-38	115.8	TIGR00624	DNA-3-methyladenine glycosylase I
2727797366	268	89	203	8.1e-18	51	TIGR01641	phage putative head morphogenesis protein, SPP1 gp7 family
2727797374	480	26	314	2.7e-34	105.1	TIGR01547	phage terminase, large subunit, PBSX family
2727797390	366	13	362	2.2e-108	348.2	TIGR00858	8-amino-7-oxononanoate synthase
2727797398	72	3	42	1.5e-05	13.1	TIGR01445	intein N-terminal splicing region
2727797398	72	3	71	2.2e-39	120.5	TIGR00008	translation initiation factor IF-1
2727797399	126	3	115	4.9e-56	174.3	TIGR03631	ribosomal protein uS13, bacterial form
2727797400	136	8	133	2.6e-57	178.5	TIGR03632	ribosomal protein uS11, bacterial form
2727797401	201	3	201	6.0e-74	234.1	TIGR01017	ribosomal protein S4, bacterial/organelle type
2727797402	333	21	322	1.9e-114	367.8	TIGR02027	DNA-directed RNA polymerase, alpha subunit, bacterial and chloroplast-type
2727797403	174	6	122	2.6e-41	126.7	TIGR00059	ribosomal protein L17
2727797404	368	8	365	0.0e+00	470.5	TIGR01368	carbamoyl-phosphate synthase, small subunit
2727797405	140	2	140	1.1e-54	170	TIGR01088	3-dehydroquinate dehydratase, type II
2727797412	416	5	346	6.8e-113	363	TIGR01953	transcription termination factor NusA
2727797413	946	355	946	0.0e+00	785.1	TIGR00487	translation initiation factor IF-2
2727797413	946	441	601	6.0e-34	104.2	TIGR00231	small GTP-binding protein domain
2727797423	359	4	359	3.4e-62	196.3	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2727797425	177	55	105	2.1e-13	35.8	TIGR00778	alkylhydroperoxidase AhpD family core domain
2727797428	362	8	361	4.2e-89	285.4	TIGR01479	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
2727797431	292	221	284	5.1e-10	26	TIGR04085	radical SAM additional 4Fe4S-binding SPASM domain
2727797440	247	5	245	8.8e-61	191.4	TIGR00186	rRNA methylase, putative, group 3
2727797454	174	10	169	7.8e-35	106	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727797459	873	7	870	0.0e+00	902	TIGR01070	DNA mismatch repair protein MutS
2727797463	362	35	357	2.3e-52	163.9	TIGR01730	RND family efflux transporter, MFP subunit
2727797465	550	5	539	9.3e-123	396.5	TIGR00815	high affinity sulphate transporter 1
2727797470	332	6	325	0.0e+00	432	TIGR00513	acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
2727797471	293	9	293	8.1e-95	302.9	TIGR00674	4-hydroxy-tetrahydrodipicolinate synthase
2727797476	293	5	289	6.7e-98	313.3	TIGR01214	dTDP-4-dehydrorhamnose reductase
2727797478	436	1	413	0.0e+00	457.7	TIGR03026	nucleotide sugar dehydrogenase
2727797484	256	2	256	7.1e-106	339.2	TIGR01721	AMP nucleosidase, putative
2727797492	456	13	456	1.6e-118	382.7	TIGR03025	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
2727797495	249	52	200	2.1e-30	92.2	TIGR01444	methyltransferase, FkbM family
2727797499	448	41	441	0.0e+00	450.7	TIGR00836	ammonium transporter
2727797505	309	4	303	5.3e-92	294.5	TIGR01777	TIGR01777 family protein
2727797506	629	3	348	1.1e-107	346.3	TIGR00065	cell division protein FtsZ
2727797507	456	8	383	1.5e-105	339.2	TIGR01174	cell division protein FtsA
2727797509	454	9	447	4.3e-118	381.1	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2727797510	378	16	373	6.4e-92	294.2	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2727797512	446	4	445	1.3e-127	412.4	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2727797513	437	195	437	4.2e-75	239.1	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2727797514	487	21	483	0.0e+00	490.4	TIGR01085	UDP-N-acetylmuramyl-tripeptide synthetase
2727797517	299	1	299	2.3e-103	331.8	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2727797518	173	27	173	3.2e-40	123.5	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2727797520	439	36	331	4.7e-78	248.5	TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
2727797524	83	1	83	2.6e-25	75.1	TIGR01216	ATP synthase, F1 epsilon subunit (delta in mitochondria)
2727797525	505	8	500	0.0e+00	781.3	TIGR01039	ATP synthase, F1 beta subunit
2727797530	236	6	231	1.2e-61	194.4	TIGR00861	MIP family channel proteins
2727797533	498	3	494	0.0e+00	751.1	TIGR01311	glycerol kinase
2727797536	145	5	145	3.3e-57	178.4	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2727797537	463	14	463	0.0e+00	443.8	TIGR03023	Undecaprenyl-phosphate glucose phosphotransferase
2727797537	463	14	463	1.6e-126	410	TIGR03025	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
2727797540	256	55	237	5.9e-46	142.5	TIGR00696	bacterial polymer biosynthesis proteins, WecB/TagA/CpsF family
2727797556	216	1	216	1.3e-85	272.1	TIGR00875	fructose-6-phosphate aldolase, TalC/MipB family
2727797562	559	12	556	0.0e+00	950.9	TIGR01228	urocanate hydratase
2727797569	403	1	403	0.0e+00	450.4	TIGR01016	succinyl-CoA synthetase, beta subunit
2727797570	814	685	714	2.9e-13	35.7	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727797574	266	62	209	1.0e-28	86.7	TIGR01444	methyltransferase, FkbM family
2727797583	175	2	175	2.9e-51	160.9	TIGR01146	ATP synthase, F1 gamma subunit
2727797585	1101	78	705	0.0e+00	652.4	TIGR00963	preprotein translocase, SecA subunit
2727797586	223	2	214	7.2e-71	224	TIGR00126	deoxyribose-phosphate aldolase
2727797588	393	17	380	7.0e-118	379.8	TIGR01891	amidohydrolase
2727797590	780	446	751	1.4e-79	253.6	TIGR00651	phosphate acetyltransferase
2727797591	245	2	245	6.5e-51	159.4	TIGR00056	ABC transport permease subunit
2727797594	384	5	384	3.4e-103	331.5	TIGR00131	galactokinase
2727797606	181	24	169	1.2e-75	238.4	TIGR01957	NADH-quinone oxidoreductase, B subunit
2727797610	132	12	119	1.2e-30	92.2	TIGR02436	four helix bundle protein
2727797614	644	5	640	0.0e+00	585.3	TIGR01974	proton-translocating NADH-quinone oxidoreductase, chain L
2727797615	494	3	487	0.0e+00	430.9	TIGR01972	proton-translocating NADH-quinone oxidoreductase, chain M
2727797616	469	6	459	1.1e-113	366.7	TIGR01770	proton-translocating NADH-quinone oxidoreductase, chain N
2727797624	542	40	455	9.7e-99	317.1	TIGR00813	transporter, SSS family
2727797630	326	2	326	8.4e-109	349.5	TIGR02666	molybdenum cofactor biosynthesis protein A, bacterial
2727797631	390	169	307	2.4e-30	91.6	TIGR00177	molybdenum cofactor synthesis domain
2727797633	77	3	77	2.5e-20	59.4	TIGR01682	molybdopterin converting factor, subunit 1, non-archaeal
2727797636	303	1	137	4.3e-47	146.7	TIGR00581	molybdenum cofactor biosynthesis protein MoaC
2727797636	303	146	288	3.2e-31	95.4	TIGR00177	molybdenum cofactor synthesis domain
2727797643	374	35	175	8.9e-21	60.5	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2727797661	366	1	366	0.0e+00	508.1	TIGR00503	peptide chain release factor 3
2727797661	366	8	181	1.1e-27	83.9	TIGR00231	small GTP-binding protein domain
2727797662	285	1	277	1.3e-100	322.3	TIGR03381	N-carbamoylputrescine amidase
2727797687	218	4	217	2.7e-68	216	TIGR00044	pyridoxal phosphate enzyme, YggS family
2727797689	430	35	413	6.6e-104	333.9	TIGR01891	amidohydrolase
2727797691	519	6	519	0.0e+00	777.1	TIGR00641	methylmalonyl-CoA mutase N-terminal domain
2727797693	115	10	115	8.3e-34	102.2	TIGR00049	Iron-sulfur cluster assembly accessory protein
2727797695	274	25	272	1.2e-104	336.2	TIGR01700	purine nucleoside phosphorylase I, inosine and guanosine-specific
2727797695	274	25	272	1.1e-102	329.6	TIGR01697	inosine/guanosine/xanthosine phosphorylase family
2727797700	419	51	189	8.0e-34	102.9	TIGR00880	Multidrug resistance protein
2727797710	1451	1	1049	0.0e+00	1170.3	TIGR00914	heavy metal efflux pump, CzcA family
2727797711	377	49	369	3.0e-44	137.2	TIGR01730	RND family efflux transporter, MFP subunit
2727797715	865	6	862	0.0e+00	1281.4	TIGR03346	ATP-dependent chaperone ClpB
2727797719	302	3	299	5.2e-102	327.2	TIGR00276	epoxyqueuosine reductase
2727797739	270	2	266	3.9e-95	304.4	TIGR00965	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
2727797740	190	2	190	7.1e-43	132.2	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2727797743	472	255	326	1.7e-14	39.8	TIGR00277	HDIG domain
2727797745	303	9	292	1.7e-82	262.9	TIGR00174	tRNA dimethylallyltransferase
2727797750	492	5	492	0.0e+00	560.3	TIGR00408	prolyl-tRNA synthetase, family I
2727797753	237	15	224	5.3e-64	201.8	TIGR00431	tRNA pseudouridine(55) synthase
2727797758	116	10	116	3.0e-34	103.8	TIGR02436	four helix bundle protein
2727797759	314	8	313	1.1e-90	289.8	TIGR01475	putative 4-hydroxybenzoate polyprenyltransferase
2727797760	136	5	134	2.5e-21	62.3	TIGR00250	putative transcription antitermination factor YqgF
2727797761	192	2	176	1.4e-41	127.8	TIGR00079	peptide deformylase
2727797765	179	17	171	2.2e-31	94.8	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727797766	369	10	295	5.1e-90	287.7	TIGR02050	carboxylate-amine ligase, YbdK family
2727797770	448	12	448	1.6e-117	378.9	TIGR00928	adenylosuccinate lyase
2727797775	301	77	213	1.9e-22	66.4	TIGR01444	methyltransferase, FkbM family
2727797782	260	17	241	1.0e-43	135.5	TIGR00697	conserved hypothetical integral membrane protein
2727797784	312	3	312	2.6e-44	137.9	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
2727797785	258	3	258	3.0e-67	212.8	TIGR00652	diaminopimelate epimerase
2727797790	506	61	493	1.4e-128	415.4	TIGR02037	periplasmic serine protease, Do/DeqQ family
2727797794	215	3	213	2.0e-87	278	TIGR01163	ribulose-phosphate 3-epimerase
2727797796	400	1	199	1.6e-81	259.7	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
2727797796	400	207	397	1.7e-76	243	TIGR00505	GTP cyclohydrolase II
2727797799	743	472	536	2.8e-15	42.4	TIGR00426	competence protein ComEA helix-hairpin-helix repeat region
2727797800	436	1	183	5.7e-32	97	TIGR00573	exonuclease, DNA polymerase III, epsilon subunit family
2727797803	875	3	858	0.0e+00	927	TIGR00422	valyl-tRNA synthetase
2727797806	441	14	433	0.0e+00	635	TIGR00936	adenosylhomocysteinase
2727797813	1039	237	267	7.5e-14	38.5	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727797813	1039	32	1039	0.0e+00	567	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727797820	615	7	457	1.6e-78	250.3	TIGR00148	UbiD family decarboxylase
2727797821	244	3	240	5.5e-85	270.7	TIGR00559	pyridoxine 5'-phosphate synthase
2727797824	162	1	153	5.9e-64	200.4	TIGR01162	phosphoribosylaminoimidazole carboxylase, PurE protein
2727797825	533	15	529	9.0e-123	396.8	TIGR03998	bacillithiol biosynthesis cysteine-adding enzyme BshC
2727797838	214	2	214	3.2e-93	297.3	TIGR00558	pyridoxamine-phosphate oxidase
2727797839	1025	3	1024	0.0e+00	714.5	TIGR00915	The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family
2727797840	351	37	341	4.5e-69	218.8	TIGR01730	RND family efflux transporter, MFP subunit
2727797851	418	14	415	9.5e-58	182.5	TIGR00937	chromate transporter, chromate ion transporter (CHR) family
2727797854	385	39	350	8.2e-129	415.2	TIGR00476	selenium donor protein
2727797857	255	14	251	1.2e-43	135.3	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2727797858	134	24	124	1.8e-35	107.4	TIGR00090	ribosome silencing factor RsfS/YbeB/iojap
2727797859	674	150	644	0.0e+00	731.4	TIGR01241	ATP-dependent metalloprotease FtsH
2727797868	984	515	638	2.3e-27	81.8	TIGR00229	PAS domain S-box
