id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn01851_c0	>	Cytosol_0	Ga0182890_10112	4-aminobutanal:NAD+ 1-oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00434[c0] => (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00281[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  4-Aminobutanal_c0[c0] => (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  GABA_c0[c0]	ABUTD	R02549	Arginine and proline metabolism|beta-Alanine metabolism	AMINE-DEG|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|PUTDEG-PWY|Putrescine-Degradation
rxn09449_c0	>	Cytosol_0	Ga0182890_1024	acyl-coenzyme A ligase_c0		-21.55		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd01080[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00327[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  ocdca_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  strcoa_c0[c0]	FACOAL180			Activation|Activation-Inactivation-Interconversion|Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|Energy-Metabolism|Lipid-Biosynthesis
rxn05323_c0	<	Cytosol_0	Ga0182890_108339	Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)_c0		16.55		(1)  cpd00003[c0] + (1)  cpd11466[c0] <= (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd11467[c0]	(1)  NAD_c0[c0] + (1)  Myristoyl-ACP_c0[c0] <= (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  (2E) -Tetradecenoyl-[acp]_c0[c0]		R04966	Fatty acid biosynthesis	
rxn00314_c0	=	Cytosol_0	Ga0182890_10920	N2-(D-1-carboxylethyl)-L-lysine:NADP+ oxidoreductase (L-lysine-forming)_c0	1.5.1.16	9.21		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd02490[c0] <=> (1)  cpd00005[c0] + (1)  cpd00020[c0] + (1)  cpd00039[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  Lysopine_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  L-Lysine_c0[c0] + (1)  H+_c0[c0]		R00452	Lysine degradation	
rxn05538_c0	>	Cytosol_0	(Ga0182890_108273 or Ga0182890_109156)	Dipeptide transport via ABC system (gly-pro-L)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11588[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11588[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  gly-pro-L_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  gly-pro-L_c0[c0]	DIPEPabc14			
rxn01507_c0	>	Cytosol_0	(Ga0182890_106273 or Ga0182890_106274)	2'-Deoxyadenosine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00294[c0] => (1)  cpd00009[c0] + (1)  cpd00438[c0]	(1)  H2O_c0[c0] + (1)  dAMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxyadenosine_c0[c0]	NTD6	R02088	Purine metabolism	
rxn00077_c0	=	Cytosol_0	Ga0182890_10226	ATP:NAD+ 2'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00003[c0] <=> (1)  cpd00006[c0] + (1)  cpd00008[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  NAD_c0[c0] <=> (1)  NADP_c0[c0] + (1)  ADP_c0[c0] + (1)  H+_c0[c0]	NADK	R00104	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NADPHOS-DEPHOS-PWY
rxn01388_c0	=	Cytosol_0	(Unknown and Ga0182890_106124)	isocitrate hydro-lyase (cis-aconitate-forming)_c0		0.05		(1)  cpd00260[c0] <=> (1)  cpd00001[c0] + (1)  cpd00331[c0]	(1)  Isocitrate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  cis-Aconitate_c0[c0]	ACONTb	R01900	Citrate cycle (TCA cycle)|Glyoxylate and dicarboxylate metabolism|Carbon fixation pathways in prokaryotes	
rxn02391_c0	=	Cytosol_0	Ga0182890_110139	Lysolecithin 2,3-acylmutase_c0		0		(1)  cpd02603[c0] <=> (1)  cpd02601[c0]	(1)  3-Lysolecithin_c0[c0] <=> (1)  2-Lysolecithin_c0[c0]		R03334		
rxn05438_c0	>	Cytosol_0	Ga0182890_108339	14-methyl-trans-hexa-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11518[c0] => (1)  cpd00003[c0] + (1)  cpd11519[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  14-methyl-trans-hexa-dec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  14-methyl-hexa-decanoyl-ACP_c0[c0]				
rxn10217_c0	>	Cytosol_0	Ga0182890_10977	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11437[c0] + (1)  cpd15674[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15680[c0]	(1)  fa3coa_c0[c0] + (1)  1-isopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn05249_c0	>	Cytosol_0	Ga0182890_1024	FACOAL150(ISO)_c0		-4.296		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd11436[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd11437[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  fa3_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  fa3coa_c0[c0]				
rxn02056_c0	=	Cytosol_0	(Ga0182890_10772 or Ga0182890_10766)	S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase_c0				(2)  cpd00067[c0] + (1)  cpd00557[c0] <=> (1)  cpd03426[c0] + (1)  cpd10515[c0]	(2)  H+_c0[c0] + (1)  Siroheme_c0[c0] <=> (1)  Sirohydrochlorin_c0[c0] + (1)  Fe2+_c0[c0]	SHCHF	R02864	Porphyrin and chlorophyll metabolism	Biosynthesis|Cofactor-Biosynthesis|Porphyrin-Compounds-Biosynthesis
rxn10043_c0	=	Cytosol_0	(Ga0182890_10250 and Unknown and Unknown and Unknown)	cytochrome-c oxidase (H+/e- = 2)_c0	1.9.3.1,|1.9.3.1, 			(0.5)  cpd00007[c0] + (6)  cpd00067[c0] + (2)  cpd00110[c0] <=> (1)  cpd00001[c0] + (4)  cpd00067[e0] + (2)  cpd00109[c0]	(0.5)  O2_c0[c0] + (6)  H+_c0[c0] + (2)  Cytochrome c2+_c0[c0] <=> (1)  H2O_c0[c0] + (4)  H+_e0[e0] + (2)  Cytochrome c3+_c0[c0]				
rxn02277_c0	>	Cytosol_0	Ga0182890_109138	7,8-Diaminononanoate:carbon-dioxide cyclo-ligase_c0	6.3.3.3	-24.62		(1)  cpd00002[c0] + (1)  cpd00011[c0] + (1)  cpd00764[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (3)  cpd00067[c0] + (1)  cpd01311[c0]	(1)  ATP_c0[c0] + (1)  CO2_c0[c0] + (1)  7-8-Diaminononanoate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (3)  H+_c0[c0] + (1)  Dethiobiotin_c0[c0]	BIO4	R03182	Biotin metabolism	BIOTIN-BIOSYNTHESIS-PWY|BIOTIN-SYN|Biosynthesis|Cofactor-Biosynthesis|PWY0-1507|Vitamin-Biosynthesis
rxn10223_c0	=	Cytosol_0	Ga0182890_11785	isopentadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15680[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15686[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0]				
rxn00742_c0	>	Cytosol_0	Ga0182890_11786	L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming)_c0		-1.84		(1)  cpd00001[c0] + (1)  cpd00424[c0] => (1)  cpd00013[c0] + (1)  cpd00084[c0] + (1)  cpd00094[c0]	(1)  H2O_c0[c0] + (1)  Cystathionine_c0[c0] => (1)  NH3_c0[c0] + (1)  L-Cysteine_c0[c0] + (1)  2-Oxobutyrate_c0[c0]	CYSTGLr	R01001	Glycine, serine and threonine metabolism|Cysteine and methionine metabolism	Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CYSTEINE-SYN|Degradation|HOMOCYSDEGR-PWY|HOMOCYSTEINE-DEG|IND-AMINO-ACID-SYN|Interconversion|METHIONINE-DEG
rxn02596_c0	>	Cytosol_0	Ga0182890_110174	R03634_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd01133[c0] => (1)  cpd00108[c0] + (1)  cpd00382[c0]	(1)  H2O_c0[c0] + (1)  Stachyose_c0[c0] => (1)  Galactose_c0[c0] + (1)  Melitose_c0[c0]	GALS4	R03634	Galactose metabolism	
rxn00991_c0	=	Cytosol_0	Ga0182890_11252	(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming)_c0		0.71		(1)  cpd00292[c0] <=> (1)  cpd00022[c0] + (1)  cpd00142[c0]	(1)  HMG-CoA_c0[c0] <=> (1)  Acetyl-CoA_c0[c0] + (1)  Acetoacetate_c0[c0]	HMGL	R01360	Synthesis and degradation of ketone bodies|Valine, leucine and isoleucine degradation|Butanoate metabolism	Amino-Acid-Degradation|CARBOXYLATES-DEG|Degradation|Energy-Metabolism|LEU-DEG2-PWY|LEUCINE-DEG|OTHER-ENERGY|PWY66-367
rxn03242_c0	=	Cytosol_0	((Unknown and Ga0182890_10217) or Ga0182890_10217)	(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03116[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03117[c0]	(1)  NAD_c0[c0] + (1)  (S) -3-Hydroxydodecanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxododecanoyl-CoA_c0[c0]	HACD5	R04741	Fatty acid elongation|Fatty acid degradation	
rxn01368_c0	>	Cytosol_0	Ga0182890_11226	Cytidine aminohydrolase_c0		-5.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00367[c0] => (1)  cpd00013[c0] + (1)  cpd00249[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Cytidine_c0[c0] => (1)  NH3_c0[c0] + (1)  Uridine_c0[c0]	CDD1_1	R01878	Pyrimidine metabolism	Biosynthesis|Degradation|Metabolic-Clusters|NUCLEO-DEG|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-1295|PWY0-163|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-Degradation|Pyrimidine-Nucleotide-Salvage|Pyrimidine-Ribonucleosides-Degradation
rxn00134_c0	=	Cytosol_0	Ga0182890_12617	ATP:adenosine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00182[c0] <=> (1)  cpd00008[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  Adenosine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  AMP_c0[c0] + (1)  H+_c0[c0]	ADNK1	R00185	Purine metabolism	Adenine-Adenosine-Salvage|Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotides-Salvage
rxn01480_c0	=	Cytosol_0	Ga0182890_10217	3-Hydroxy-2-methylpropanoate:NAD+ oxidoreductase_c0		5.22		(1)  cpd00003[c0] + (1)  cpd00876[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00287[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxyisobutyrate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-2-methylpropanoate_c0[c0]	HIBD	R02047		
rxn00141_c0	=	Cytosol_0	Ga0182890_109212	S-Adenosyl-L-homocysteine hydrolase_c0		5.67		(1)  cpd00001[c0] + (1)  cpd00019[c0] <=> (1)  cpd00135[c0] + (1)  cpd00182[c0]	(1)  H2O_c0[c0] + (1)  S-Adenosyl-homocysteine_c0[c0] <=> (1)  Homocysteine_c0[c0] + (1)  Adenosine_c0[c0]	AHC	R00192	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CYSTEINE-SYN|Degradation|IND-AMINO-ACID-SYN|METHIONINE-DEG|METHIONINE-DEG1-PWY|METHIONINE-SYN|S-adenosyl-L-methionine-cycle
rxn02003_c0	=	Cytosol_0	(Ga0182890_11187 or Ga0182890_11187)	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase_c0		2.3		(1)  cpd00006[c0] + (1)  cpd02113[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00522[c0]	(1)  NADP_c0[c0] + (1)  dTDP-rhamnose_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  dTDP-4-oxo-L-rhamnose_c0[c0]	TDPDRR	R02777	Streptomycin biosynthesis|Polyketide sugar unit biosynthesis	
rxn07056_c0	=	Cytosol_0	(Ga0182890_108123 or Ga0182890_106376)	R06134_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd11636[c0] <=> (1)  cpd00013[c0] + (1)  cpd00049[c0]	(1)  H2O_c0[c0] + (1)  Amide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Carboxylic acid_c0[c0]		R06134		
rxn05375_c0	>	Cytosol_0	(Ga0182890_106230 and (Ga0182890_106295 or Ga0182890_10880))	10-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11511[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11512[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  10-methyl-dodecanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  12-methyl-3-oxo-tetra-decanoyl-ACP_c0[c0]				
rxn14294_c0	=	Cytosol_0	Ga0182890_10991	(2E,6E)-farnesyl-diphosphate lyase [(3E,6E)-alpha-farnesene-forming]_c0		-13.17		(1)  cpd00350[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd06559[c0]	(1)  Farnesyldiphosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  alpha-Farnesene_c0[c0]		R08696	Sesquiterpenoid and triterpenoid biosynthesis	Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn01200_c0	=	Cytosol_0	Ga0182890_106540	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		-2.08		(1)  cpd00102[c0] + (1)  cpd00238[c0] <=> (1)  cpd00101[c0] + (1)  cpd00198[c0]	(1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Sedoheptulose7-phosphate_c0[c0] <=> (1)  ribose-5-phosphate_c0[c0] + (1)  D-Xylulose5-phosphate_c0[c0]		R01641	Pentose phosphate pathway|Carbon fixation in photosynthetic organisms	Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CALVIN-PWY|CARBO-BIOSYNTHESIS|CO2-Fixation|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|NONOXIPENT-PWY|P124-PWY|P185-PWY|P21-PWY|PENTOSE-P-PWY|PHOTOALL-PWY|Pentose-Phosphate-Cycle|Photosynthesis|Sugars-And-Polysaccharides|Xylose-Degradation
rxn01241_c0	=	Cytosol_0	(Ga0182890_111133 or Ga0182890_111133)	Dihydrolipoamide:NAD+ oxidoreductase_c0		1.55		(1)  cpd00003[c0] + (1)  cpd00449[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00213[c0]	(1)  NAD_c0[c0] + (1)  Dihydrolipoamide_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoamide_c0[c0]	PDHc	R01698		
rxn00859_c0	=	Cytosol_0	Ga0182890_107280	L-Histidinol:NAD+ oxidoreductase_c0		-4.58		(1)  cpd00001[c0] + (2)  cpd00003[c0] + (1)  cpd00641[c0] <=> (2)  cpd00004[c0] + (3)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O_c0[c0] + (2)  NAD_c0[c0] + (1)  L-Histidinol_c0[c0] <=> (2)  NADH_c0[c0] + (3)  H+_c0[c0] + (1)  L-Histidine_c0[c0]	HIS4_3	R01158		
rxn00288_c0	<	Cytosol_0	(Ga0182890_11137 and Ga0182890_11136 and Unknown)	Succinate:(acceptor) oxidoreductase_c0		5.68		(1)  cpd00015[c0] + (1)  cpd00036[c0] + (1)  cpd00067[c0] <= (1)  cpd00106[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  Succinate_c0[c0] + (1)  H+_c0[c0] <= (1)  Fumarate_c0[c0] + (1)  FADH2_c0[c0]	FRD	R00408	Butanoate metabolism|Carbon fixation pathways in prokaryotes	
rxn08550_c0	>	Cytosol_0	(Ga0182890_107165 and Unknown)	glycerol-3-phosphate acyltransferase (C16:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15239[c0] => (1)  cpd11493[c0] + (1)  cpd15326[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Hexadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0]	G3PAT161			
rxn00007_c0	=	Cytosol_0	Ga0182890_110161	alpha,alpha-trehalose glucohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00794[c0] <=> (2)  cpd00027[c0]	(1)  H2O_c0[c0] + (1)  TRHL_c0[c0] <=> (2)  D-Glucose_c0[c0]	ATH1	R00010	Starch and sucrose metabolism	
rxn02473_c0	>	Cytosol_0	Ga0182890_107284	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase_c0		-10.63		(1)  cpd02843[c0] => (1)  cpd00001[c0] + (1)  cpd00930[c0]	(1)  D-erythro-imidazol-glycerol-phosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  imidazole acetol-phosphate_c0[c0]	IGPDH	R03457	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn06060_c0	=	Cytosol_0	Ga0182890_106171	Thiosulfate:thiol sulfurtransferase_c0		-12.46		(2)  cpd00042[c0] + (1)  cpd00268[c0] <=> (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd00111[c0] + (1)  cpd00239[c0]	(2)  GSH_c0[c0] + (1)  H2S2O3_c0[c0] <=> (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  Oxidized glutathione_c0[c0] + (1)  H2S_c0[c0]		R01875	Glutathione metabolism	
rxn06690_c0	=	Cytosol_0	Ga0182890_10968	UDPgalactose:D-galactosyl-1,4-beta-D-glucosyl-R beta-1,3-galactosyltransferase_c0	2.4.1.179	-1.7		(1)  cpd00043[c0] + (1)  cpd12499[c0] <=> (1)  cpd00014[c0] + (1)  cpd02902[c0]	(1)  UDP-galactose_c0[c0] + (1)  D-Galactosyl-1,4-beta-D-glucosyl-R_c0[c0] <=> (1)  UDP_c0[c0] + (1)  D-Galactosyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosyl-R_c0[c0]		R04431		
rxn01434_c0	=	Cytosol_0	Ga0182890_108118	L-Citrulline:L-aspartate ligase (AMP-forming)_c0		-19.18		(1)  cpd00002[c0] + (1)  cpd00041[c0] + (1)  cpd00274[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd02152[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  Citrulline_c0[c0] <=> (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  L-Argininosuccinate_c0[c0]		R01954	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-DEG|ARGININE-SYN|ARGININE-SYN4-PWY|ARGSYN-PWY|ARGSYNBSUB-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Citrulline-Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Metabolic-Regulators|NITROGEN-DEG|Nitric-Oxide-Biosynthesis|Noncarbon-Nutrients|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn00912_c0	=	Cytosol_0	Ga0182890_12421	5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase_c0		-1.47		(1)  cpd00001[c0] + (1)  cpd00123[c0] + (1)  cpd00125[c0] <=> (1)  cpd00087[c0] + (1)  cpd00712[c0]	(1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] <=> (1)  Tetrahydrofolate_c0[c0] + (1)  2-Dehydropantoate_c0[c0]	ECM31	R01226	Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn03512_c0	=	Cytosol_0	Ga0182890_107262	Precorrin 8X 11,12-methylmutase_c0				(3)  cpd00067[c0] + (1)  cpd03835[c0] <=> (1)  cpd03832[c0]	(3)  H+_c0[c0] + (1)  Precorrin 8_c0[c0] <=> (1)  Hydrogenobyrinate_c0[c0]	PC8XM	R05177	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn09979_c0	=	Cytosol_0	(Ga0182890_10229 or Ga0182890_12146 or Ga0182890_12378)	beta-glucosidase_c0		0.137		(1)  cpd00001[c0] + (1)  cpd15585[c0] <=> (1)  cpd00027[c0] + (1)  cpd00116[c0]	(1)  H2O_c0[c0] + (1)  beta-Methylglucoside_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Methanol_c0[c0]				
rxn10212_c0	>	Cytosol_0	Ga0182890_10977	myristoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00067[c0] + (1)  cpd01695[c0] + (1)  cpd15331[c0] => (1)  cpd00010[c0] + (1)  cpd15522[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-CoA_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]				
rxn12849_c0	>	Cytosol_0	(Ga0182890_108273 or Ga0182890_109156)	Gly-Leu ABC transporters_c0		2.713		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd15604[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15604[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Leu_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Leu_c0[c0]				
rxn05179_c0	>	Cytosol_0	Ga0182890_11099	nonpolar-amino-acid-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00322[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00322[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Isoleucine_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Isoleucine_c0[c0]	ILEabc			
rxn01602_c0	=	Cytosol_0	(Ga0182890_11965 or Ga0182890_11030)	dihydrofolate:NADP+ oxidoreductase_c0		-2.94		(1)  cpd00006[c0] + (1)  cpd00330[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00393[c0]	(1)  NADP_c0[c0] + (1)  Dihydrofolate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Folate_c0[c0]	DHFOR2	R02236	One carbon pool by folate|Folate biosynthesis	
rxn08094_c0	=	Cytosol_0	(Ga0182890_10791 or Ga0182890_10792)	2-Oxoglutarate dehydrogenase complex_c0		-8.14		(1)  cpd00003[c0] + (1)  cpd00010[c0] + (1)  cpd00024[c0] <=> (1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00078[c0]	(1)  NAD_c0[c0] + (1)  CoA_c0[c0] + (1)  2-Oxoglutarate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  Succinyl-CoA_c0[c0]	AKGD	R08549		Energy-Metabolism|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn00794_c0	=	Cytosol_0	Ga0182890_108123	Biotin-amide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd01301[c0] <=> (1)  cpd00013[c0] + (1)  cpd00104[c0]	(1)  H2O_c0[c0] + (1)  Biotin amide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  BIOT_c0[c0]		R01076		
rxn05433_c0	>	Cytosol_0	Ga0182890_108339	4-methyl-trans-hex-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11498[c0] => (1)  cpd00003[c0] + (1)  cpd11499[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  4-methyl-trans-hex-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  4-methyl-hexanoyl-ACP_c0[c0]				
