id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
rxn09199_c0	=	Cytosol_0	Ga0182881_110017	Phosphatidylserine decarboxylase (n-C14:1)_c0		-73.2		(2)  cpd00067[c0] + (1)  cpd15554[c0] <=> (1)  cpd00011[c0] + (1)  cpd15530[c0]	(2)  H+_c0[c0] + (1)  phosphatidylserine ditetradec-7-enoyl_c0[c0] <=> (1)  CO2_c0[c0] + (1)  phosphatidylethanolamine ditetradec-7-enoyl_c0[c0]	PSD141			
rxn05939_c0	=	Cytosol_0	(Ga0182881_105680 or Ga0182881_110780)	2-oxoglutarate synthase (rev)_c0		-22.94		(1)  cpd00011[c0] + (1)  cpd00067[c0] + (1)  cpd00078[c0] + (1)  cpd11620[c0] <=> (1)  cpd00010[c0] + (1)  cpd00024[c0] + (1)  cpd11621[c0]	(1)  CO2_c0[c0] + (1)  H+_c0[c0] + (1)  Succinyl-CoA_c0[c0] + (1)  Reducedferredoxin_c0[c0] <=> (1)  CoA_c0[c0] + (1)  2-Oxoglutarate_c0[c0] + (1)  Oxidizedferredoxin_c0[c0]	OOR			
rxn00141_c0	=	Cytosol_0	Ga0182881_113914	S-Adenosyl-L-homocysteine hydrolase_c0		5.67		(1)  cpd00001[c0] + (1)  cpd00019[c0] <=> (1)  cpd00135[c0] + (1)  cpd00182[c0]	(1)  H2O_c0[c0] + (1)  S-Adenosyl-homocysteine_c0[c0] <=> (1)  Homocysteine_c0[c0] + (1)  Adenosine_c0[c0]	AHC	R00192	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CYSTEINE-SYN|Degradation|IND-AMINO-ACID-SYN|METHIONINE-DEG|METHIONINE-DEG1-PWY|METHIONINE-SYN|S-adenosyl-L-methionine-cycle
rxn02003_c0	=	Cytosol_0	(Ga0182881_111144 or Ga0182881_111144)	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase_c0		2.3		(1)  cpd00006[c0] + (1)  cpd02113[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00522[c0]	(1)  NADP_c0[c0] + (1)  dTDP-rhamnose_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  dTDP-4-oxo-L-rhamnose_c0[c0]	TDPDRR	R02777	Streptomycin biosynthesis|Polyketide sugar unit biosynthesis	
rxn07056_c0	=	Cytosol_0	Ga0182881_11331	R06134_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd11636[c0] <=> (1)  cpd00013[c0] + (1)  cpd00049[c0]	(1)  H2O_c0[c0] + (1)  Amide_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Carboxylic acid_c0[c0]		R06134		
rxn05375_c0	>	Cytosol_0	(Ga0182881_111440 and Ga0182881_106517)	10-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11511[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11512[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  10-methyl-dodecanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  12-methyl-3-oxo-tetra-decanoyl-ACP_c0[c0]				
rxn14294_c0	=	Cytosol_0	Ga0182881_109329	(2E,6E)-farnesyl-diphosphate lyase [(3E,6E)-alpha-farnesene-forming]_c0		-13.17		(1)  cpd00350[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd06559[c0]	(1)  Farnesyldiphosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  alpha-Farnesene_c0[c0]		R08696	Sesquiterpenoid and triterpenoid biosynthesis	Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn00186_c0	>	Cytosol_0	Ga0182881_105410	5-oxo-L-proline amidohydrolase (ATP-hydrolysing)_c0	3.5.2.9	-4.14		(2)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd01293[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0]	(2)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  5-Oxoproline_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  H+_c0[c0]	OPAH	R00251	Glutathione metabolism	Biosynthesis|Cofactor-Biosynthesis|Reductants
rxn01241_c0	=	Cytosol_0	(Ga0182881_101370 or Ga0182881_101370)	Dihydrolipoamide:NAD+ oxidoreductase_c0		1.55		(1)  cpd00003[c0] + (1)  cpd00449[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00213[c0]	(1)  NAD_c0[c0] + (1)  Dihydrolipoamide_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoamide_c0[c0]	PDHc	R01698		
rxn00859_c0	=	Cytosol_0	Ga0182881_104922	L-Histidinol:NAD+ oxidoreductase_c0		-4.58		(1)  cpd00001[c0] + (2)  cpd00003[c0] + (1)  cpd00641[c0] <=> (2)  cpd00004[c0] + (3)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O_c0[c0] + (2)  NAD_c0[c0] + (1)  L-Histidinol_c0[c0] <=> (2)  NADH_c0[c0] + (3)  H+_c0[c0] + (1)  L-Histidine_c0[c0]	HIS4_3	R01158		
rxn04744_c0	=	Cytosol_0	Ga0182881_1107106	R06935_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd09811[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd09812[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  4-Hydroxymethylsalicylaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  4-Hydroxymethylsalicylate_c0[c0]		R06935	Naphthalene degradation	
rxn00288_c0	<	Cytosol_0	(Ga0182881_10451 and Unknown and Unknown)	Succinate:(acceptor) oxidoreductase_c0		5.68		(1)  cpd00015[c0] + (1)  cpd00036[c0] + (1)  cpd00067[c0] <= (1)  cpd00106[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  Succinate_c0[c0] + (1)  H+_c0[c0] <= (1)  Fumarate_c0[c0] + (1)  FADH2_c0[c0]	FRD	R00408	Butanoate metabolism|Carbon fixation pathways in prokaryotes	
rxn02185_c0	=	Cytosol_0	(Ga0182881_107615 and Ga0182881_107614)	2-Acetolactate pyruvate-lyase (carboxylating)_c0		3.66		(1)  cpd00056[c0] + (1)  cpd00668[c0] <=> (1)  cpd00020[c0] + (1)  cpd03049[c0]	(1)  TPP_c0[c0] + (1)  ALCTT_c0[c0] <=> (1)  Pyruvate_c0[c0] + (1)  2-Hydroxyethyl-ThPP_c0[c0]		R03050	Butanoate metabolism	
rxn08550_c0	>	Cytosol_0	(Ga0182881_106636 and Ga0182881_10087)	glycerol-3-phosphate acyltransferase (C16:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15239[c0] => (1)  cpd11493[c0] + (1)  cpd15326[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Hexadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-hexadec-9-enoyl-sn-glycerol 3-phosphate_c0[c0]	G3PAT161			
rxn02473_c0	>	Cytosol_0	(Ga0182881_104927 or Ga0182881_106638)	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase_c0		-10.63		(1)  cpd02843[c0] => (1)  cpd00001[c0] + (1)  cpd00930[c0]	(1)  D-erythro-imidazol-glycerol-phosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  imidazole acetol-phosphate_c0[c0]	IGPDH	R03457	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn00577_c0	=	Cytosol_0	Ga0182881_100911	sucrose:phosphate alpha-D-glucosyltransferase_c0		-10.33		(1)  cpd00009[c0] + (1)  cpd00076[c0] <=> (1)  cpd00082[c0] + (1)  cpd00089[c0]	(1)  Phosphate_c0[c0] + (1)  Sucrose_c0[c0] <=> (1)  D-Fructose_c0[c0] + (1)  Glucose-1-phosphate_c0[c0]		R00803	Starch and sucrose metabolism	
rxn06060_c0	=	Cytosol_0	Ga0182881_102415	Thiosulfate:thiol sulfurtransferase_c0		-12.46		(2)  cpd00042[c0] + (1)  cpd00268[c0] <=> (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd00111[c0] + (1)  cpd00239[c0]	(2)  GSH_c0[c0] + (1)  H2S2O3_c0[c0] <=> (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  Oxidized glutathione_c0[c0] + (1)  H2S_c0[c0]		R01875	Glutathione metabolism	
rxn06690_c0	=	Cytosol_0	Ga0182881_110229	UDPgalactose:D-galactosyl-1,4-beta-D-glucosyl-R beta-1,3-galactosyltransferase_c0	2.4.1.179	-1.7		(1)  cpd00043[c0] + (1)  cpd12499[c0] <=> (1)  cpd00014[c0] + (1)  cpd02902[c0]	(1)  UDP-galactose_c0[c0] + (1)  D-Galactosyl-1,4-beta-D-glucosyl-R_c0[c0] <=> (1)  UDP_c0[c0] + (1)  D-Galactosyl-1,3-beta-D-galactosyl-1,4-beta-D-glucosyl-R_c0[c0]		R04431		
rxn10315_c0	=	Cytosol_0	Ga0182881_111146	isohexadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15754[c0] <=> (24)  cpd00014[c0] + (1)  cpd15772[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Isohexadecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Isohexadecanoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]				
rxn00912_c0	=	Cytosol_0	Ga0182881_10469	5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase_c0		-1.47		(1)  cpd00001[c0] + (1)  cpd00123[c0] + (1)  cpd00125[c0] <=> (1)  cpd00087[c0] + (1)  cpd00712[c0]	(1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0] + (1)  5-10-Methylenetetrahydrofolate_c0[c0] <=> (1)  Tetrahydrofolate_c0[c0] + (1)  2-Dehydropantoate_c0[c0]	ECM31	R01226	Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn03849_c0	=	Cytosol_0	Ga0182881_11376	biuret amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd03963[c0] <=> (1)  cpd00013[c0] + (1)  cpd00742[c0]	(1)  H2O_c0[c0] + (1)  Biuret_c0[c0] <=> (1)  NH3_c0[c0] + (1)  Allophanate_c0[c0]		R05563	Atrazine degradation	AROMATIC-COMPOUNDS-DEGRADATION|Atrazine-Degradation|Degradation|s-Triazine-Degradation
rxn03512_c0	=	Cytosol_0	Ga0182881_104952	Precorrin 8X 11,12-methylmutase_c0				(3)  cpd00067[c0] + (1)  cpd03835[c0] <=> (1)  cpd03832[c0]	(3)  H+_c0[c0] + (1)  Precorrin 8_c0[c0] <=> (1)  Hydrogenobyrinate_c0[c0]	PC8XM	R05177	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn00122_c0	>	Cytosol_0	(Ga0182881_106654 and Ga0182881_106654)	ATP:FMN adenylyltransferase_c0	2.7.7.2	1.07		(1)  cpd00002[c0] + (1)  cpd00050[c0] => (1)  cpd00012[c0] + (1)  cpd00015[c0]	(1)  ATP_c0[c0] + (1)  FMN_c0[c0] => (1)  PPi_c0[c0] + (1)  FAD_c0[c0]	FAD1	R00161	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|PWY66-366|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn09979_c0	=	Cytosol_0	Ga0182881_104912	beta-glucosidase_c0		0.137		(1)  cpd00001[c0] + (1)  cpd15585[c0] <=> (1)  cpd00027[c0] + (1)  cpd00116[c0]	(1)  H2O_c0[c0] + (1)  beta-Methylglucoside_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Methanol_c0[c0]				
rxn12849_c0	>	Cytosol_0	((Ga0182881_10311 or Ga0182881_112318) or Ga0182881_103837)	Gly-Leu ABC transporters_c0		2.713		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd15604[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15604[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Leu_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Leu_c0[c0]				
rxn01602_c0	=	Cytosol_0	Ga0182881_109725	dihydrofolate:NADP+ oxidoreductase_c0		-2.94		(1)  cpd00006[c0] + (1)  cpd00330[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00393[c0]	(1)  NADP_c0[c0] + (1)  Dihydrofolate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Folate_c0[c0]	DHFOR2	R02236	One carbon pool by folate|Folate biosynthesis	
rxn03068_c0	=	Cytosol_0	(Ga0182881_107616 or Ga0182881_107616)	(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)_c0		6.22		(1)  cpd00006[c0] + (1)  cpd02498[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd02569[c0]	(1)  NADP_c0[c0] + (1)  2,3-Dihydroxy-isovalerate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Oxo-3-hydroxyisovalerate_c0[c0]		R04440	Valine, leucine and isoleucine biosynthesis	
rxn01761_c0	=	Cytosol_0	(Ga0182881_101311 or Ga0182881_101311)	L-Rhamnose ketol-isomerase_c0		0.86		(1)  cpd00396[c0] <=> (1)  cpd00642[c0]	(1)  L-Rhamnose_c0[c0] <=> (1)  L-Rhamnulose_c0[c0]	RMI	R02437	Fructose and mannose metabolism	
rxn05433_c0	>	Cytosol_0	Ga0182881_111456	4-methyl-trans-hex-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11498[c0] => (1)  cpd00003[c0] + (1)  cpd11499[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  4-methyl-trans-hex-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  4-methyl-hexanoyl-ACP_c0[c0]				
rxn05344_c0	>	Cytosol_0	(Ga0182881_106517 and Ga0182881_111440)	Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		-7.37		(1)  cpd11466[c0] + (1)  cpd11492[c0] => (1)  cpd00011[c0] + (1)  cpd11485[c0] + (1)  cpd11493[c0]	(1)  Myristoyl-ACP_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0] => (1)  CO2_c0[c0] + (1)  3-oxohexadecanoyl-acp_c0[c0] + (1)  ACP_c0[c0]	FAS2_7_1	R04968	Fatty acid biosynthesis	
rxn03241_c0	=	Cytosol_0	Ga0182881_111311	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase_c0		2.16		(1)  cpd03115[c0] <=> (1)  cpd00001[c0] + (1)  cpd03127[c0]	(1)  (S) -3-Hydroxytetradecanoyl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  (2E) -Tetradecenoyl-CoA_c0[c0]	ECOAH6	R04740	Fatty acid elongation|Fatty acid degradation	
rxn01521_c0	>	Cytosol_0	Ga0182881_110224	2'-Deoxyuridine 5'-monophosphate phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00299[c0] => (1)  cpd00009[c0] + (1)  cpd00412[c0]	(1)  H2O_c0[c0] + (1)  dUMP_c0[c0] => (1)  Phosphate_c0[c0] + (1)  Deoxyuridine_c0[c0]	NTD1	R02102	Pyrimidine metabolism	
rxn12636_c0	=	Cytosol_0	Ga0182881_10812	methionyl aminopeptidase_c0		-107.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd11590[c0] <=> (1)  cpd00035[c0] + (1)  cpd00060[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  met-L-ala-L_c0[c0] <=> (1)  L-Alanine_c0[c0] + (1)  L-Methionine_c0[c0]	MEAMP1(met-ala)			
rxn11759_c0	=	Cytosol_0	Ga0182881_111914	5-fluorouridine monophosphate:diphosphate phospho-alpha-D-ribosyl-transferase_c0		-12.54		(1)  cpd00103[c0] + (1)  cpd04810[c0] <=> (1)  cpd00012[c0] + (1)  cpd16438[c0]	(1)  PRPP_c0[c0] + (1)  5-FU_c0[c0] <=> (1)  PPi_c0[c0] + (1)  5-Fluorouridine monophosphate_c0[c0]		R08231	Drug metabolism - other enzymes	
rxn05414_c0	=	Cytosol_0	(Ga0182881_106621 or Ga0182881_10259 or Ga0182881_114013 or Ga0182881_110134)	6-methyl-3-oxo-heptanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11550[c0] <=> (1)  cpd00006[c0] + (1)  cpd11551[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  6-methyl-3-oxo-heptanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  6-methyl-3-hydroxy-heptanoyl-ACP_c0[c0]				
rxn05384_c0	>	Cytosol_0	(Ga0182881_111440 and Ga0182881_106517)	3-methylbutanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11520[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11521[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  isovaleryl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  5-methyl-3-oxo-hexanoyl-ACP_c0[c0]				
rxn01649_c0	=	Cytosol_0	(Ga0182881_10153 or Ga0182881_106911)	Xanthosine:orthophosphate ribosyltransferase_c0		-7.95		(1)  cpd00009[c0] + (1)  cpd01217[c0] <=> (1)  cpd00309[c0] + (1)  cpd00475[c0]	(1)  Phosphate_c0[c0] + (1)  Xanthosine_c0[c0] <=> (1)  XAN_c0[c0] + (1)  Ribose 1-phosphate_c0[c0]	PNP1_9	R02297	Purine metabolism	Biosynthesis|Degradation|NUCLEO-DEG|Nucleotide-Biosynthesis|PUR-NUC-SYN|PWY0-1296|Polyamine-Biosynthesis|Purine-Degradation|Purine-Nucleotides-Salvage|SALVPURINE2-PWY|URSIN-PWY
rxn03839_c0	<	Cytosol_0	Ga0182881_11331	R05551_c0		4.72		(1)  cpd00013[c0] + (1)  cpd00400[c0] <= (1)  cpd00001[c0] + (1)  cpd01150[c0]	(1)  NH3_c0[c0] + (1)  Acrylate_c0[c0] <= (1)  H2O_c0[c0] + (1)  Acrylamide_c0[c0]	AMID5	R05551	Styrene degradation	Degradation|Other-Degradation|P344-PWY
rxn03094_c0	=	Cytosol_0	(Ga0182881_110777 or Ga0182881_11337)	Glycodeoxycholate amidohydrolase_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd03245[c0] <=> (1)  cpd00033[c0] + (1)  cpd02733[c0]	(1)  H2O_c0[c0] + (1)  Glycodeoxycholate_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  Deoxycholate_c0[c0]		R04486		
rxn00119_c0	=	Cytosol_0	(Ga0182881_104413 or Ga0182881_11018)	ATP:UMP phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd00067[c0] + (1)  cpd00091[c0] <=> (1)  cpd00008[c0] + (1)  cpd00014[c0]	(1)  ATP_c0[c0] + (1)  H+_c0[c0] + (1)  UMP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  UDP_c0[c0]	UMPK	R00158	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PRPP-PWY|PUR-NUC-SYN|PWY0-162|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-De-Novo-Biosyn
rxn04453_c0	>	Cytosol_0	(Ga0182881_109130 or Ga0182881_105660)	5-hydroxyisourate amidohydrolase_c0		-24.79		(1)  cpd00001[c0] + (1)  cpd08625[c0] => (1)  cpd00067[c0] + (1)  cpd09027[c0]	(1)  H2O_c0[c0] + (1)  5-Hydroxyisourate_c0[c0] => (1)  H+_c0[c0] + (1)  5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate_c0[c0]		R06601	Purine metabolism	AROMATIC-COMPOUNDS-DEGRADATION|Biosynthesis|Degradation|P165-PWY|Polyamine-Biosynthesis|URSIN-PWY|Urate-Degradation
rxn08549_c0	>	Cytosol_0	(Ga0182881_106636 and Ga0182881_10087)	glycerol-3-phosphate acyltransferase (C16:0)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15277[c0] => (1)  cpd11493[c0] + (1)  cpd15327[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Palmitoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-hexadecanoyl-sn-glycerol 3-phosphate_c0[c0]	G3PAT160			
rxn05468_c0	=	Cytosol_0	Unknown	TRANS-RXNAVI-26568.ce_c0		0		(1)  cpd00007[e0] <=> (1)  cpd00007[c0]	(1)  O2_e0[e0] <=> (1)  O2_c0[c0]	O2t			
rxn05447_c0	>	Cytosol_0	Ga0182881_111456	8-methyl-trans-non-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11556[c0] => (1)  cpd00003[c0] + (1)  cpd11557[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  8-methyl-trans-non-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  8-methyl-nonanoyl-ACP_c0[c0]				
rxn01633_c0	>	Cytosol_0	Ga0182881_111121	2-Dehydro-3-deoxy-L-arabinonate hydro-lyase_c0		-9.17		(1)  cpd00520[c0] => (1)  cpd00001[c0] + (1)  cpd00340[c0]	(1)  2-Dehydro-3-deoxy-L-pentonate_c0[c0] => (1)  H2O_c0[c0] + (1)  2,5-Dioxopentanoate_c0[c0]		R02278	Ascorbate and aldarate metabolism	Carbohydrates-Degradation|D-Arabinose-Degradation|Degradation|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|Xylose-Degradation
rxn01466_c0	>	Cytosol_0	(Ga0182881_103010 and Unknown and Unknown and Unknown)	Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase_c0		-22.53		(1)  cpd00113[c0] + (1)  cpd00283[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00350[c0]	(1)  Isopentenyldiphosphate_c0[c0] + (1)  Geranyldiphosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Farnesyldiphosphate_c0[c0]	GRTT	R02003	Terpenoid backbone biosynthesis	All-Trans-Farnesyl-PP-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|ERGOSTEROL-SYN-PWY|Energy-Metabolism|GGPP-Biosynthesis|Lipid-Biosynthesis|MONOTERPENOID-SYN|POLYISOPRENSYN-PWY|PWY2OL-4|PWY66-5|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|Terpenoid-Biosynthesis
rxn03885_c0	>	Cytosol_0	Ga0182881_10234	D-mannonate hydro-lyase_c0	4.2.1.8	-8.17		(1)  cpd00403[c0] => (1)  cpd00001[c0] + (1)  cpd00176[c0]	(1)  D-Mannonate_c0[c0] => (1)  H2O_c0[c0] + (1)  2-keto-3-deoxygluconate_c0[c0]	MNNH	R05606	Pentose and glucuronate interconversions	D-Glucuronate-Degradation|Degradation|GALACT-GLUCUROCAT-PWY|GLUCUROCAT-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn00974_c0	=	Cytosol_0	(Unknown and Ga0182881_106618)	citrate hydro-lyase (cis-aconitate-forming)_c0		1.47		(1)  cpd00137[c0] <=> (1)  cpd00001[c0] + (1)  cpd00331[c0]	(1)  Citrate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  cis-Aconitate_c0[c0]	ACONTa	R01325	Citrate cycle (TCA cycle)|Glyoxylate and dicarboxylate metabolism|Carbon fixation pathways in prokaryotes	ANAEROBIC-RESPIRATION|ANARESP1-PWY|Amino-Acid-Biosynthesis|Autotrophic-CO2-Fixation|Biosynthesis|C1-COMPOUNDS|CO2-Fixation|Carbohydrates-Biosynthesis|Degradation|Energy-Metabolism|FERMENTATION-PWY|Fermentation|GLUTAMINE-SYN|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|GLYOXYLATE-BYPASS|IND-AMINO-ACID-SYN|P105-PWY|P23-PWY|REDCITCYC|Reductive-TCA-Cycles|Respiration|TCA|TCA-GLYOX-BYPASS|TCA-VARIANTS
rxn02962_c0	=	Cytosol_0	(Ga0182881_101362 or Ga0182881_101356)	R04248_c0	4.99.1.-	-75.95		(1)  cpd00025[c0] + (1)  cpd02233[c0] <=> (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00162[c0]	(1)  H2O2_c0[c0] + (1)  Ciliatine_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Aminoethanol_c0[c0]		R04248	Phosphonate and phosphinate metabolism	
rxn01948_c0	=	Cytosol_0	Ga0182881_1056116	5-Hydroxy-L-tryptophan decarboxy-lyase_c0		-3.09		(1)  cpd00067[c0] + (1)  cpd00490[c0] <=> (1)  cpd00011[c0] + (1)  cpd00579[c0]	(1)  H+_c0[c0] + (1)  5-Hydroxy-L-tryptophan_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Serotonin_c0[c0]		R02701	Tryptophan metabolism	
rxn09203_c0	=	Cytosol_0	Ga0182881_110017	Phosphatidylserine decarboxylase (n-C18:1)_c0		-73.2		(2)  cpd00067[c0] + (1)  cpd15558[c0] <=> (1)  cpd00011[c0] + (1)  cpd15534[c0]	(2)  H+_c0[c0] + (1)  phosphatidylserine dioctadec-11-enoyl_c0[c0] <=> (1)  CO2_c0[c0] + (1)  phosphatidylethanolamine dioctadec-11-enoyl_c0[c0]	PSD181			
