gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2755615078	82	70.37	1	80	1	81	1.7e-33	127	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2755615079	221	71.69	2	220	3	221	4.2e-117	378	KO:K07056	16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198]	EC:2.1.1.198	Yes
2755615081	799	51.45	11	798	9	795	0.0e+00	920	KO:K17686	Cu+-exporting ATPase [EC:3.6.3.54]	EC:3.6.3.54	Yes
2755615083	712	79.18	1	706	1	706	0.0e+00	1390	KO:K15862	cytochrome c oxidase cbb3-type subunit I/II [EC:1.9.3.1]	EC:1.9.3.1	Yes
2755615085	390	40.8	5	367	3	376	1.5e-86	305	KO:K00406	cytochrome c oxidase cbb3-type subunit III		Yes
2755615088	234	44.96	1	234	1	237	8.2e-64	228	KO:K09792	uncharacterized protein		Yes
2755615091	178	87.64	1	178	1	178	1.3e-121	386	KO:K01494	dCTP deaminase [EC:3.5.4.13]	EC:3.5.4.13	Yes
2755615095	453	74.89	1	450	1	450	0.0e+00	798	KO:K02558	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.-]	EC:6.3.2.-	Yes
2755615097	256	73.23	3	256	2	255	0.0e+00	445	KO:K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	EC:2.7.7.7	Yes
2755615098	257	69.67	1	244	1	244	4.4e-130	419	KO:K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	EC:2.4.1.83	Yes
2755615101	483	76.86	1	483	1	479	0.0e+00	855	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	Yes
2755615102	531	72.17	1	530	1	569	0.0e+00	865	KO:K03628	transcription termination factor Rho		Yes
2755615105	149	50	23	148	26	151	1.1e-42	160	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	Yes
2755615119	240	66.95	4	240	5	242	1.6e-114	373	KO:K05979	2-phosphosulfolactate phosphatase [EC:3.1.3.71]	EC:3.1.3.71	Yes
2755615120	131	65.62	34	129	25	120	1.4e-39	149	KO:K03642	rare lipoprotein A		Yes
2755615122	357	82.27	1	357	1	361	0.0e+00	692	KO:K00605	aminomethyltransferase [EC:2.1.2.10]	EC:2.1.2.10	Yes
2755615126	121	77.78	1	108	1	108	6.1e-57	197	KO:K10947	PadR family transcriptional regulator, regulatory protein PadR		Yes
2755615127	139	79.87	1	139	1	149	2.9e-79	262	KO:K03111	single-strand DNA-binding protein		Yes
2755615131	457	79.2	3	454	4	455	0.0e+00	857	KO:K18929	L-lactate dehydrogenase complex protein LldF		Yes
2755615136	295	62.96	2	295	3	295	2.7e-125	409	KO:K07588	LAO/AO transport system kinase [EC:2.7.-.-]	EC:2.7.-	Yes
2755615140	213	56.87	1	211	1	211	2.3e-95	315	KO:K07157	uncharacterized protein		Yes
2755615141	240	58.82	3	240	5	242	1.4e-100	333	KO:K03525	type III pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	Yes
2755615143	251	78.14	1	247	1	247	0.0e+00	453	KO:K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	EC:2.5.1.31	Yes
2755615144	915	61.38	23	915	24	909	0.0e+00	1270	KO:K07277	outer membrane protein insertion porin family		Yes
2755615145	171	71.51	1	170	1	171	1.3e-84	280	KO:K06142	outer membrane protein		Yes
2755615148	275	66.79	5	275	2	272	0.0e+00	446	KO:K01776	glutamate racemase [EC:5.1.1.3]	EC:5.1.1.3	Yes
2755615149	51	88.24	1	51	1	51	4.5e-27	105	KO:K02914	large subunit ribosomal protein L34		Yes
2755615150	118	40.54	1	111	18	127	5.7e-24	103	KO:K03536	ribonuclease P protein component [EC:3.1.26.5]	EC:3.1.26.5	Yes
2755615151	79	67.11	4	79	1	76	3.1e-39	143	KO:K08998	uncharacterized protein		Yes
2755615152	398	64.5	1	398	1	400	0.0e+00	587	KO:K02341	DNA polymerase III subunit delta' [EC:2.7.7.7]	EC:2.7.7.7	Yes
2755615156	139	80.74	5	139	4	138	4.8e-82	270	KO:K03741	arsenate reductase [EC:1.20.4.1]	EC:1.20.4.1	Yes
2755615160	572	74.83	1	572	1	572	0.0e+00	1040	KO:K08602	oligoendopeptidase F [EC:3.4.24.-]	EC:3.4.24.-	Yes
2755615161	110	42.73	1	110	1	110	1.4e-25	107	KO:K07171	mRNA interferase MazF [EC:3.1.-.-]	EC:3.1.-	Yes
2755615163	354	63.03	2	348	1	376	0.0e+00	523	KO:K00254	dihydroorotate dehydrogenase [EC:1.3.5.2]	EC:1.3.5.2	Yes
2755615164	391	82.01	3	391	2	390	0.0e+00	736	KO:K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	EC:2.3.1.16	Yes
2755615167	1052	66.45	7	1051	10	1059	0.0e+00	1650	KO:K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2755615170	362	75.77	4	362	19	377	0.0e+00	638	KO:K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	EC:2.7.13.3	Yes
2755615171	184	62.03	1	184	1	187	5.2e-77	260	KO:K01548	K+-transporting ATPase ATPase C chain [EC:3.6.3.12]	EC:3.6.3.12	Yes
2755615172	685	81.9	2	685	3	679	0.0e+00	1240	KO:K01547	K+-transporting ATPase ATPase B chain [EC:3.6.3.12]	EC:3.6.3.12	Yes
2755615173	567	73.1	1	565	1	565	0.0e+00	983	KO:K01546	K+-transporting ATPase ATPase A chain [EC:3.6.3.12]	EC:3.6.3.12	Yes
2755615174	654	63.8	1	652	1	650	0.0e+00	1010	KO:K03549	KUP system potassium uptake protein		Yes
2755615180	259	52.17	28	257	30	255	2.8e-85	292	KO:K07273	lysozyme		Yes
2755615183	179	60.34	7	178	7	180	1.2e-71	245	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755615184	125	70.97	1	124	1	124	1.6e-60	208	KO:K02437	glycine cleavage system H protein		Yes
2755615185	247	56.35	51	247	31	221	3.2e-71	250	KO:K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2755615187	609	66.51	1	607	1	635	0.0e+00	935	KO:K03572	DNA mismatch repair protein MutL		Yes
2755615190	334	76.29	1	329	1	329	0.0e+00	612	KO:K03979	GTPase [EC:3.6.5.-]	EC:3.6.5.-	Yes
2755615192	602	83.89	1	602	1	602	0.0e+00	1170	KO:K06207	GTP-binding protein		Yes
2755615197	349	72.49	1	349	1	348	0.0e+00	599	KO:K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	EC:2.3.1.180	Yes
2755615200	361	54.62	16	360	7	345	0.0e+00	448	KO:K02259	cytochrome c oxidase assembly protein subunit 15		Yes
2755615201	198	68.02	1	197	1	197	5.7e-95	313	KO:K03470	ribonuclease HII [EC:3.1.26.4]	EC:3.1.26.4	Yes
2755615202	183	45.93	5	173	11	179	8.5e-43	163	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755615208	149	65.75	4	149	5	150	7.1e-72	242	KO:K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]	EC:5.3.1.6	Yes
2755615211	345	81.31	9	345	7	341	0.0e+00	665	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	Yes
2755615211	345	81.31	9	345	7	341	0.0e+00	665	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	Yes
2755615213	470	65.17	3	470	4	470	0.0e+00	702	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.343	Yes
2755615213	470	65.17	3	470	4	470	0.0e+00	702	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	EC:1.1.1.44	Yes
2755615214	499	71.43	10	499	10	498	0.0e+00	855	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	EC:1.1.1.363	Yes
2755615214	499	71.43	10	499	10	498	0.0e+00	855	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	EC:1.1.1.49	Yes
2755615218	35	77.42	1	31	1	31	8.4e-11	57.6	KO:K19033	RPS31; 30S ribosomal protein S31		Yes
2755615219	89	92.13	1	89	1	89	1.0e-52	182	KO:K03530	DNA-binding protein HU-beta		Yes
2755615221	256	71.37	1	255	1	255	0.0e+00	448	KO:K01142	exodeoxyribonuclease III [EC:3.1.11.2]	EC:3.1.11.2	Yes
2755615223	239	70.64	4	237	10	244	2.8e-128	412	KO:K06966	uncharacterized protein		Yes
2755615224	1038	49.32	10	1038	9	1037	0.0e+00	1180	KO:K07289	AsmA protein		Yes
2755615227	524	79.07	11	523	1	516	0.0e+00	943	KO:K08301	ribonuclease G [EC:3.1.26.-]	EC:3.1.26.-	Yes
2755615230	97	70.83	1	96	1	96	1.8e-46	165	KO:K03530	DNA-binding protein HU-beta		Yes
2755615231	310	52.72	6	299	53	345	4.6e-104	349	KO:K03575	A/G-specific adenine glycosylase [EC:3.2.2.-]	EC:3.2.2.-	Yes
2755615235	397	87.09	1	394	1	395	0.0e+00	799	KO:K01940	argininosuccinate synthase [EC:6.3.4.5]	EC:6.3.4.5	Yes
2755615236	333	64.46	2	333	7	327	0.0e+00	479	KO:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	EC:1.2.1.38	Yes
2755615237	392	75.13	1	378	1	378	0.0e+00	668	KO:K00818	acetylornithine aminotransferase [EC:2.6.1.11]	EC:2.6.1.11	Yes
2755615238	320	81.01	4	317	9	324	0.0e+00	601	KO:K13043	N-succinyl-L-ornithine transcarbamylase [EC:2.1.3.11]	EC:2.1.3.11	Yes
2755615239	262	73.66	1	262	1	261	0.0e+00	434	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	Yes
2755615240	358	67.51	1	357	1	357	0.0e+00	577	KO:K01438	acetylornithine deacetylase [EC:3.5.1.16]	EC:3.5.1.16	Yes
2755615241	443	70.34	1	443	1	445	0.0e+00	728	KO:K01755	argininosuccinate lyase [EC:4.3.2.1]	EC:4.3.2.1	Yes
2755615242	423	70.21	1	423	1	423	0.0e+00	691	KO:K01875	seryl-tRNA synthetase [EC:6.1.1.11]	EC:6.1.1.11	Yes
2755615246	293	57.39	3	293	6	293	4.5e-126	411	KO:K01816	hydroxypyruvate isomerase [EC:5.3.1.22]	EC:5.3.1.22	Yes
2755615251	124	57.78	1	124	1	135	2.4e-43	159	KO:K08738	cytochrome c		Yes
2755615254	145	65.28	3	145	2	145	1.5e-69	235	KO:K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	EC:3.5.4.33	Yes
2755615255	202	73.13	1	201	1	200	5.5e-111	359	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2755615257	181	64.52	27	181	37	191	6.9e-72	246	KO:K00432	glutathione peroxidase [EC:1.11.1.9]	EC:1.11.1.9	Yes
2755615259	456	79.21	1	456	1	457	0.0e+00	830	KO:K04485	DNA repair protein RadA/Sms		Yes
2755615262	350	68.86	1	350	1	349	0.0e+00	547	KO:K07636	two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]	EC:2.7.13.3	Yes
2755615263	225	72.44	1	225	1	225	1.9e-119	385	KO:K07658	two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP		Yes
2755615269	141	42.34	30	140	8	118	8.6e-26	110	KO:K00901	diacylglycerol kinase (ATP) [EC:2.7.1.107]	EC:2.7.1.107	Yes
2755615269	141	44.76	37	141	24	128	1.0e-26	113	KO:K00887	undecaprenol kinase [EC:2.7.1.66]	EC:2.7.1.66	Yes
2755615270	599	38.84	170	592	8	436	6.7e-108	381	KO:K06143	inner membrane protein		Yes
2755615274	120	66.95	3	120	8	125	1.2e-54	191	KO:K06929	uncharacterized protein		Yes
2755615281	389	56.88	3	380	10	387	0.0e+00	525	KO:K04127	isopenicillin-N epimerase [EC:5.1.1.17]	EC:5.1.1.17	Yes
2755615282	702	67.95	2	702	5	697	0.0e+00	1060	KO:K01972	DNA ligase (NAD+) [EC:6.5.1.2]	EC:6.5.1.2	Yes
2755615283	250	61.97	31	243	21	232	2.4e-95	319	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	Yes
2755615284	324	90.43	1	324	1	324	0.0e+00	711	KO:K00809	deoxyhypusine synthase [EC:2.5.1.46]	EC:2.5.1.46	Yes
2755615285	308	63.84	1	307	1	307	0.0e+00	478	KO:K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	EC:2.4.1.83	Yes
2755615291	374	46	20	368	120	461	8.8e-90	314	KO:K06889	uncharacterized protein		Yes
2755615295	358	56.08	1	358	1	362	0.0e+00	487	KO:K02613	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE		Yes
2755615297	322	82.67	14	313	7	306	0.0e+00	598	KO:K02609	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]	EC:1.14.13.149	Yes
2755615298	118	81.19	18	118	34	134	1.9e-58	201	KO:K02610	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB		Yes
2755615300	266	57.09	10	266	6	276	1.5e-104	347	KO:K02611	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]	EC:1.14.13.149	Yes
2755615302	162	68.1	4	162	14	176	2.0e-84	279	KO:K02612	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD		Yes
2755615303	258	73.64	1	258	1	258	0.0e+00	434	KO:K15866	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	EC:5.3.3.18	Yes
2755615304	142	57.36	9	137	4	132	4.5e-45	166	KO:K02614	acyl-CoA thioesterase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2755615306	196	74.49	1	196	1	196	5.6e-106	344	KO:K02617	phenylacetic acid degradation protein		Yes
2755615309	371	78.38	1	370	1	370	0.0e+00	679	KO:K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2755615310	209	61.01	51	207	1	159	5.2e-61	217	KO:K03565	regulatory protein		Yes
2755615321	615	82.93	1	615	1	614	0.0e+00	1190	KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	Yes
2755615321	615	82.93	1	615	1	614	0.0e+00	1190	KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	Yes
2755615324	671	69.88	9	671	7	667	0.0e+00	1100	KO:K11381	2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]	EC:1.2.4.4	Yes
2755615326	98	62.89	1	97	1	97	3.1e-40	148	KO:K07075	uncharacterized protein		Yes
2755615328	689	45.02	1	687	1	690	0.0e+00	674	KO:K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	EC:3.4.21.102	Yes
2755615330	615	56.75	1	614	1	589	0.0e+00	746	KO:K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	EC:2.7.7.7	Yes
2755615338	263	37.66	1	231	5	231	6.1e-50	189	KO:K01991	polysaccharide export outer membrane protein		Yes
2755615346	348	64.47	1	346	1	349	0.0e+00	514	KO:K01654	N-acetylneuraminate synthase [EC:2.5.1.56]	EC:2.5.1.56	Yes
2755615347	239	57.21	7	235	3	229	3.2e-89	300	KO:K00983	N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]	EC:2.7.7.43	Yes
2755615348	204	47.29	1	202	1	199	7.4e-59	211	KO:K02501	glutamine amidotransferase [EC:2.4.2.-]	EC:2.4.2.-	Yes
2755615349	261	63.6	1	261	2	262	2.3e-115	377	KO:K02500	cyclase [EC:4.1.3.-]	EC:4.1.3.-	Yes
2755615355	186	54.19	31	184	1	155	1.0e-51	189	KO:K00661	maltose O-acetyltransferase [EC:2.3.1.79]	EC:2.3.1.79	Yes
2755615357	628	34.19	1	626	1	639	3.5e-97	349	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	Yes
2755615358	326	54.17	1	324	1	334	6.5e-116	385	KO:K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	EC:5.1.3.6	Yes
2755615366	591	40.2	1	589	1	604	0.0e+00	458	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	Yes
2755615367	376	30.03	53	376	16	338	5.2e-22	106	KO:K02843	heptosyltransferase II [EC:2.4.-.-]	EC:2.4.-	Yes
2755615369	575	73.44	1	575	1	576	0.0e+00	1000	KO:K00612	carbamoyltransferase [EC:2.1.3.-]	EC:2.1.3.-	Yes
2755615370	248	55.65	1	248	1	248	4.1e-101	335	KO:K13002	glycosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	Yes
2755615371	370	76.96	2	370	3	371	0.0e+00	679	KO:K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	EC:4.2.1.47	Yes
2755615372	310	72.58	1	310	1	310	0.0e+00	555	KO:K02377	GDP-L-fucose synthase [EC:1.1.1.271]	EC:1.1.1.271	Yes
2755615373	317	62.54	1	315	14	327	0.0e+00	466	KO:K02473	UDP-N-acetylglucosamine 4-epimerase [EC:5.1.3.7]	EC:5.1.3.7	Yes
2755615374	351	75.86	1	348	1	348	0.0e+00	629	KO:K01710	dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	EC:4.2.1.46	Yes
2755615375	187	63.33	1	180	1	180	1.6e-81	273	KO:K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	EC:5.1.3.13	Yes
2755615376	285	74.39	1	285	1	285	0.0e+00	504	KO:K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	EC:2.7.7.24	Yes
2755615378	168	60.84	1	166	1	165	3.6e-72	246	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2755615379	494	59.35	5	494	5	491	0.0e+00	697	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.26	Yes
2755615379	494	59.35	5	494	5	491	0.0e+00	697	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.28	Yes
2755615379	494	59.35	5	494	5	491	0.0e+00	697	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.29	Yes
2755615379	494	59.35	5	494	5	491	0.0e+00	697	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.31	Yes
2755615381	177	56.9	4	177	7	180	1.5e-71	245	KO:K01823	isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]	EC:5.3.3.2	Yes
2755615383	226	41.89	6	225	10	229	5.9e-56	204	KO:K08977	putative membrane protein		Yes
2755615384	158	77.56	1	155	1	156	8.8e-96	311	KO:K15746	beta-carotene 3-hydroxylase [EC:1.14.13.129]	EC:1.14.13.129	Yes
2755615385	384	48.55	4	377	2	380	9.1e-130	430	KO:K06443	lycopene beta-cyclase [EC:5.5.1.19]	EC:5.5.1.19	Yes
2755615386	311	56.91	1	309	1	311	0.0e+00	427	KO:K04761	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator		Yes
2755615387	740	76.52	3	739	6	740	0.0e+00	1340	KO:K03782	catalase-peroxidase [EC:1.11.1.21]	EC:1.11.1.21	Yes
2755615388	493	55.14	29	476	32	488	0.0e+00	611	KO:K03332	fructan beta-fructosidase [EC:3.2.1.80]	EC:3.2.1.80	Yes
2755615393	248	44.81	7	247	6	246	2.2e-78	271	KO:K07322	regulator of cell morphogenesis and NO signaling		Yes
2755615399	345	43.31	3	340	5	335	1.7e-82	290	KO:K00088	IMP dehydrogenase [EC:1.1.1.205]	EC:1.1.1.205	Yes
2755615400	192	69.19	3	187	2	186	1.8e-88	294	KO:K05595	multiple antibiotic resistance protein		Yes
2755615403	656	36.08	23	653	52	681	3.2e-123	430	KO:K16092	vitamin B12 transporter		Yes
2755615404	447	53.64	1	438	1	435	0.0e+00	516	KO:K03294	basic amino acid/polyamine antiporter, APA family		Yes
2755615406	477	50.11	24	477	23	476	0.0e+00	490	KO:K12340	outer membrane protein		Yes
2755615407	439	58.72	3	432	4	455	0.0e+00	557	KO:K02005	HlyD family secretion protein		Yes
2755615408	336	63.37	1	335	1	344	0.0e+00	493	KO:K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	EC:1.1.1.94	Yes
2755615409	375	56.27	1	372	1	372	0.0e+00	473	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2755615422	129	54.92	5	126	3	123	8.7e-40	149	KO:K00389	putative membrane protein		Yes
2755615424	367	55.43	24	363	26	356	0.0e+00	445	KO:K19713	thiosulfate dehydrogenase [EC:1.8.2.2]	EC:1.8.2.2	Yes
2755615425	151	52.98	1	151	1	151	1.7e-52	188	KO:K09004	uncharacterized protein		Yes
2755615428	247	63.97	1	247	1	246	1.2e-118	385	KO:K10938	accessory colonization factor AcfC		Yes
2755615433	221	54.88	1	215	1	215	9.3e-81	275	KO:K00540			Yes
2755615434	202	60.21	8	198	15	205	6.9e-81	273	KO:K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein		Yes
2755615435	262	54.89	1	262	1	265	4.7e-98	328	KO:K07090	uncharacterized protein		Yes
2755615436	186	69.89	1	186	2	187	2.1e-101	330	KO:K07112	uncharacterized protein		Yes
2755615437	136	71.64	3	136	34	167	1.9e-73	245	KO:K07112	uncharacterized protein		Yes
2755615449	265	73.48	1	263	16	279	0.0e+00	462	KO:K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	EC:4.2.1.75	Yes
2755615450	692	56.12	2	683	4	681	0.0e+00	883	KO:K06888	uncharacterized protein		Yes
2755615455	271	88.15	1	270	1	270	0.0e+00	554	KO:K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	EC:1.3.1.10	Yes
2755615455	271	88.15	1	270	1	270	0.0e+00	554	KO:K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	EC:1.3.1.9	Yes
2755615456	95	44.58	13	95	1	82	4.1e-19	87.1	KO:K15383	MtN3 and saliva related transmembrane protein		Yes
2755615458	819	50.86	12	819	11	809	0.0e+00	900	KO:K02014	iron complex outermembrane recepter protein		Yes
2755615460	259	66.14	5	255	6	256	5.7e-124	401	KO:K06167	phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]	EC:3.1.4.55	Yes
2755615462	379	69.31	1	378	1	378	0.0e+00	623	KO:K00257			Yes
2755615467	364	59.43	16	364	9	355	0.0e+00	472	KO:K00641	homoserine O-acetyltransferase [EC:2.3.1.31]	EC:2.3.1.31	Yes
2755615470	188	80.85	1	188	1	188	1.5e-111	359	KO:K02356	elongation factor P		Yes
2755615471	160	66.67	1	159	1	162	1.2e-67	232	KO:K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein		Yes
2755615472	446	87.22	1	446	1	445	0.0e+00	909	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.3.4.14	Yes
2755615472	446	87.22	1	446	1	445	0.0e+00	909	KO:K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	EC:6.4.1.2	Yes
2755615474	730	77.91	2	730	3	730	0.0e+00	1320	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2755615475	339	85.93	3	336	1	332	0.0e+00	696	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	Yes
2755615476	393	59.22	1	358	1	346	0.0e+00	485	KO:K01158	deoxyribonuclease II [EC:3.1.22.1]	EC:3.1.22.1	Yes
2755615479	538	43.27	1	526	1	537	1.8e-121	418	KO:K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	EC:2.1.1.72	Yes
2755615482	737	75.61	1	734	1	732	0.0e+00	1310	KO:K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	EC:6.3.5.3	Yes
2755615483	347	65.85	19	343	6	329	0.0e+00	534	KO:K03274	ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]	EC:5.1.3.20	Yes
2755615484	265	65.79	1	264	1	266	3.3e-118	386	KO:K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	EC:1.5.1.2	Yes
2755615487	293	50.52	3	293	2	287	1.5e-99	335	KO:K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	EC:3.1.1.45	Yes
2755615489	549	80.07	1	537	1	537	0.0e+00	1010	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
2755615492	228	47.8	21	225	19	223	9.4e-63	224	KO:K07152	protein SCO1/2		Yes
2755615494	750	58.92	34	750	9	730	0.0e+00	1040	KO:K01278	dipeptidyl-peptidase 4 [EC:3.4.14.5]	EC:3.4.14.5	Yes
2755615496	665	48.95	51	662	4	609	0.0e+00	653	KO:K03217	YidC/Oxa1 family membrane protein insertase		Yes
2755615501	253	83.73	1	252	1	252	0.0e+00	502	KO:K08097	phosphosulfolactate synthase [EC:4.4.1.19]	EC:4.4.1.19	Yes
2755615502	243	58.44	1	241	1	243	6.5e-104	343	KO:K00014	shikimate dehydrogenase [EC:1.1.1.25]	EC:1.1.1.25	Yes
2755615505	143	60	2	141	4	143	3.7e-65	223	KO:K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	EC:3.1.2.-	Yes
2755615506	189	61.7	3	189	1	188	5.2e-81	272	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	Yes
2755615508	329	65.63	1	323	4	326	0.0e+00	516	KO:K02843	heptosyltransferase II [EC:2.4.-.-]	EC:2.4.-	Yes
2755615513	232	60.47	1	215	69	281	3.1e-90	303	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	Yes
2755615518	492	81.1	1	492	1	492	0.0e+00	955	KO:K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	EC:6.1.1.15	Yes
2755615524	325	63.78	3	325	2	324	0.0e+00	491	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2755615526	229	70.75	5	216	6	217	2.2e-108	354	KO:K03177	tRNA pseudouridine55 synthase [EC:5.4.99.25]	EC:5.4.99.25	Yes
2755615528	357	48.17	7	356	43	382	1.5e-110	372	KO:K00453	tryptophan 2,3-dioxygenase [EC:1.13.11.11]	EC:1.13.11.11	Yes
2755615529	259	73.95	2	259	4	264	0.0e+00	454	KO:K03787	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	Yes
2755615533	383	70.42	1	382	1	367	0.0e+00	611	KO:K00748	lipid-A-disaccharide synthase [EC:2.4.1.182]	EC:2.4.1.182	Yes
